operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,1,2160,2280,10,19,3,1170,0,769.28,649.28,5 - (26.32)%,300 - (25.64)%
1,0,1080,2280,6,10,0,900,0,346.56,271.56,0 - (0.00)%,0 - (0.00)%
2,1,1980,2280,9,20,2,1350,0,375.0,0,13 - (65.00)%,870 - (64.44)%
3,0,1440,2280,9,20,1,1410,0,666.5,501.5,0 - (0.00)%,0 - (0.00)%
4,0,1260,2280,10,16,2,1140,0,633.71,528.71,0 - (0.00)%,0 - (0.00)%
5,0,1620,2280,5,10,0,810,0,348.2,288.2,0 - (0.00)%,0 - (0.00)%
6,0,1800,2280,7,14,0,930,0,543.87,468.87,0 - (0.00)%,0 - (0.00)%
7,0,900,2280,4,11,0,840,0,469.57,439.57,0 - (0.00)%,0 - (0.00)%

mean,-,1530.0,2280.0,7.5,15.0,1.0,1068.75,0.0,519.09,393.46,9.0 - (45.66%),585.0 - (45.04%)
min,-,900,-,4,10,0,810,0,346.56,0.0,5 - (26.32%),300 - (25.64%)
25th percentile,-,1215.0,-,5.75,10.75,0.0,885.0,0.0,368.3,284.04,7.0 - (35.99%),442.5 - (35.34%)
75th percentile,-,1845.0,-,9.25,19.25,2.0,1215.0,0.0,641.91,508.3,11.0 - (55.33%),727.5 - (54.74%)
max,-,2160,-,10,20,3,1410,0,769.28,649.28,13 - (65.00%),870 - (64.44%)
total,-,12240,18240,60,120,8,8550,0,4152.6900000000005,3147.69,18,1170
