operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,1,1980,2280,8,19,1,1290,0,601.39,436.39,9 - (47.37)%,690 - (53.49)%
1,1,2160,2280,7,15,1,1020,0,650.27,590.27,4 - (26.67)%,240 - (23.53)%
2,0,1080,2280,7,16,0,960,0,564.75,504.75,0 - (0.00)%,0 - (0.00)%
3,0,1800,2280,7,10,3,840,0,548.67,503.67,0 - (0.00)%,0 - (0.00)%
4,0,900,2280,10,15,3,1230,330,779.45,689.45,0 - (0.00)%,0 - (0.00)%
5,0,1440,2280,6,10,0,780,0,423.2,378.2,0 - (0.00)%,0 - (0.00)%
6,0,1620,2280,9,17,2,1110,0,623.68,518.68,0 - (0.00)%,0 - (0.00)%
7,0,1260,2280,6,12,0,1080,0,328.73,238.73,0 - (0.00)%,0 - (0.00)%

mean,-,1530.0,2280.0,7.5,14.25,1.25,1038.75,41.25,565.02,482.52,6.5 - (37.02%),465.0 - (38.51%)
min,-,900,-,6,10,0,780,0,328.73,238.73,4 - (26.67%),240 - (23.53%)
25th percentile,-,1215.0,-,6.75,11.5,0.0,930.0,0.0,517.3,421.84,5.25 - (31.84%),352.5 - (31.02%)
75th percentile,-,1845.0,-,8.25,16.25,2.25,1140.0,0.0,630.33,536.58,7.75 - (42.2%),577.5 - (46.0%)
max,-,2160,-,10,19,3,1290,330,779.45,689.45,9 - (47.37%),690 - (53.49%)
total,-,12240,18240,60,114,10,8310,330,4520.139999999999,3860.14,13,930
