operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1440,2280,4,5,3,420,0,322.59,262.59,0 - (0.00)%,0 - (0.00)%
1,0,1080,2280,6,9,1,690,0,462.7,447.7,0 - (0.00)%,0 - (0.00)%
2,0,1260,2280,8,12,0,780,0,434.23,269.23,0 - (0.00)%,0 - (0.00)%
3,1,1980,2280,10,17,2,1230,0,699.6,564.6,5 - (29.41)%,480 - (39.02)%
4,0,1800,2280,6,12,1,1050,0,465.95,345.95,0 - (0.00)%,0 - (0.00)%
5,1,2160,2280,9,18,4,1170,0,1048.69,928.69,15 - (83.33)%,990 - (84.62)%
6,0,1620,2280,9,20,3,1380,0,554.52,239.52,0 - (0.00)%,0 - (0.00)%
7,0,900,2280,8,16,1,1050,150,1110.5,990.5,0 - (0.00)%,0 - (0.00)%

mean,-,1530.0,2280.0,7.5,13.62,1.88,971.25,18.75,637.35,506.1,10.0 - (56.37%),735.0 - (61.82%)
min,-,900,-,4,5,0,420,0,322.59,239.52,5 - (29.41%),480 - (39.02%)
25th percentile,-,1215.0,-,6.0,11.25,1.0,757.5,0.0,455.58,267.57,7.5 - (42.89%),607.5 - (50.42%)
75th percentile,-,1845.0,-,9.0,17.25,3.0,1185.0,0.0,786.87,655.62,12.5 - (69.85%),862.5 - (73.22%)
max,-,2160,-,10,20,4,1380,150,1110.5,990.5,15 - (83.33%),990 - (84.62%)
total,-,12240,18240,60,109,15,7770,150,5098.78,4048.7799999999997,20,1470
