operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1800,2280,8,15,0,1050,0,484.99,349.99,0 - (0.00)%,0 - (0.00)%
1,1,2160,2280,9,16,4,1200,0,612.76,462.76,6 - (37.50)%,420 - (35.00)%
2,0,1080,2280,6,14,0,1050,0,321.32,201.32,0 - (0.00)%,0 - (0.00)%
3,0,900,2280,6,13,0,840,0,436.01,316.01,0 - (0.00)%,0 - (0.00)%
4,0,1260,2280,6,13,0,1050,0,621.98,531.98,0 - (0.00)%,0 - (0.00)%
5,0,1620,2280,9,19,0,1290,0,519.69,354.69,0 - (0.00)%,0 - (0.00)%
6,1,1980,2280,11,19,2,1260,0,541.46,331.46,8 - (42.11)%,480 - (38.10)%
7,0,1440,2280,5,13,0,960,0,421.12,316.12,0 - (0.00)%,0 - (0.00)%

mean,-,1530.0,2280.0,7.5,15.25,0.75,1087.5,0.0,494.92,358.04,7.0 - (39.8%),450.0 - (36.55%)
min,-,900,-,5,13,0,840,0,321.32,201.32,6 - (37.50%),420 - (35.00%)
25th percentile,-,1215.0,-,6.0,13.0,0.0,1027.5,0.0,432.29,316.09,6.5 - (38.65%),435.0 - (35.78%)
75th percentile,-,1845.0,-,9.0,16.75,0.5,1215.0,0.0,559.29,381.71,7.5 - (40.96%),465.0 - (37.33%)
max,-,2160,-,11,19,4,1290,0,621.98,531.98,8 - (42.11%),480 - (38.10%)
total,-,12240,18240,60,122,6,8700,0,3959.33,2864.33,14,900
