operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,1,2160,2280,9,13,11,840,0,1191.68,1191.68,2 - (15.38)%,180 - (21.43)%
1,0,1200,2280,6,8,1,540,0,407.2,407.2,0 - (0.00)%,0 - (0.00)%
2,0,1320,2280,4,5,3,360,0,758.12,758.12,0 - (0.00)%,0 - (0.00)%
3,1,1860,2280,3,7,0,630,0,478.39,478.39,3 - (42.86)%,270 - (42.86)%
4,0,1560,2280,5,10,1,810,0,491.05,431.05,0 - (0.00)%,0 - (0.00)%
5,0,1380,2280,3,6,0,540,0,576.72,576.72,0 - (0.00)%,0 - (0.00)%
6,0,960,2280,16,16,19,1020,60,784.59,709.59,0 - (0.00)%,0 - (0.00)%
7,1,1980,2280,7,10,2,660,0,649.03,619.03,2 - (20.00)%,120 - (18.18)%
8,0,1740,2280,10,17,8,1020,0,760.08,610.08,0 - (0.00)%,0 - (0.00)%
9,0,1020,2280,9,12,5,810,0,669.65,594.65,0 - (0.00)%,0 - (0.00)%
10,0,1140,2280,13,16,15,1140,0,951.03,891.03,0 - (0.00)%,0 - (0.00)%
11,0,1800,2280,12,18,9,1170,0,1322.62,1292.62,0 - (0.00)%,0 - (0.00)%
12,0,900,2280,4,5,1,360,0,300.81,240.81,0 - (0.00)%,0 - (0.00)%
13,1,2040,2280,3,8,0,570,0,1142.98,1142.98,0 - (0.00)%,0 - (0.00)%
14,0,1620,2280,4,6,1,360,0,633.68,603.68,0 - (0.00)%,0 - (0.00)%
15,0,1440,2280,12,17,13,1080,0,1142.9,1112.9,0 - (0.00)%,0 - (0.00)%

mean,-,1507.5,2280.0,7.5,10.88,5.56,744.38,3.75,766.28,728.78,1.75 - (19.56%),142.5 - (20.62%)
min,-,900,-,3,5,0,360,0,300.81,240.81,2 - (15.38%),120 - (18.18%)
25th percentile,-,1185.0,-,4.0,6.75,1.0,540.0,0.0,555.3,552.14,2.0 - (17.69%),150.0 - (19.8%)
75th percentile,-,1815.0,-,10.5,16.0,9.5,1020.0,0.0,999.0,946.5,2.5 - (31.43%),225.0 - (32.14%)
max,-,2160,-,16,18,19,1170,60,1322.62,1292.62,3 - (42.86%),270 - (42.86%)
total,-,24120,36480,120,174,89,11910,60,12260.53,11660.53,7,570
