operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1320,2280,7,14,0,1080,0,668.43,638.43,0 - (0.00)%,0 - (0.00)%
1,0,1560,2280,8,16,2,1080,0,968.04,953.04,0 - (0.00)%,0 - (0.00)%
2,0,1020,2280,5,12,0,900,0,943.19,943.19,0 - (0.00)%,0 - (0.00)%
3,0,960,2280,6,8,1,540,0,515.86,485.86,0 - (0.00)%,0 - (0.00)%
4,1,1860,2280,11,19,8,1470,0,1101.37,1011.37,12 - (63.16)%,960 - (65.31)%
5,1,2040,2280,8,18,2,1320,0,752.94,662.94,9 - (50.00)%,600 - (45.45)%
6,0,1140,2280,7,13,0,1080,0,571.04,556.04,0 - (0.00)%,0 - (0.00)%
7,0,900,2280,6,10,0,870,0,996.46,996.46,0 - (0.00)%,0 - (0.00)%
8,1,2160,2280,11,21,1,1380,0,719.07,569.07,6 - (28.57)%,360 - (26.09)%
9,0,1440,2280,7,12,0,960,0,641.39,566.39,0 - (0.00)%,0 - (0.00)%
10,0,1620,2280,7,17,0,1020,0,590.85,425.85,0 - (0.00)%,0 - (0.00)%
11,0,1200,2280,6,13,0,780,0,1071.54,996.54,0 - (0.00)%,0 - (0.00)%
12,1,1980,2280,9,16,1,1260,0,708.22,633.22,10 - (62.50)%,810 - (64.29)%
13,0,1740,2280,8,17,1,1020,0,641.44,641.44,0 - (0.00)%,0 - (0.00)%
14,0,1800,2280,7,19,0,1290,0,959.6,944.6,0 - (0.00)%,0 - (0.00)%
15,0,1380,2280,7,15,1,1050,0,665.48,635.48,0 - (0.00)%,0 - (0.00)%

mean,-,1507.5,2280.0,7.5,15.0,1.06,1068.75,0.0,782.18,728.74,9.25 - (51.06%),682.5 - (50.28%)
min,-,900,-,5,8,0,540,0,515.86,425.85,6 - (28.57%),360 - (26.09%)
25th percentile,-,1185.0,-,6.75,12.75,0.0,945.0,0.0,641.43,568.4,8.25 - (44.64%),540.0 - (40.61%)
75th percentile,-,1815.0,-,8.0,17.25,1.0,1267.5,0.0,961.71,946.71,10.5 - (62.66%),847.5 - (64.54%)
max,-,2160,-,11,21,8,1470,0,1101.37,1011.37,12 - (63.16%),960 - (65.31%)
total,-,24120,36480,120,240,17,17100,0,12514.92,11659.92,37,2730
