operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,1,1860,2280,7,15,2,1200,0,1091.71,1031.71,6 - (40.00)%,570 - (47.50)%
1,0,1440,2280,7,16,0,1050,0,857.79,782.79,0 - (0.00)%,0 - (0.00)%
2,0,960,2280,7,13,2,1080,120,409.96,289.96,0 - (0.00)%,0 - (0.00)%
3,1,2040,2280,6,13,1,840,0,507.79,417.79,1 - (7.69)%,60 - (7.14)%
4,0,1800,2280,7,14,0,1110,0,519.08,444.08,0 - (0.00)%,0 - (0.00)%
5,1,1980,2280,10,20,1,1530,0,992.84,947.84,9 - (45.00)%,720 - (47.06)%
6,0,1200,2280,4,10,0,780,0,531.02,486.02,0 - (0.00)%,0 - (0.00)%
7,0,1020,2280,9,19,1,1500,480,735.45,645.45,0 - (0.00)%,0 - (0.00)%
8,0,1740,2280,8,16,0,1080,0,671.15,551.15,0 - (0.00)%,0 - (0.00)%
9,0,900,2280,7,10,0,660,0,390.32,315.32,0 - (0.00)%,0 - (0.00)%
10,0,1140,2280,6,9,0,600,0,393.84,348.84,0 - (0.00)%,0 - (0.00)%
11,0,1620,2280,9,15,0,1230,0,584.93,569.93,0 - (0.00)%,0 - (0.00)%
12,0,1560,2280,7,15,0,1080,0,1022.49,977.49,0 - (0.00)%,0 - (0.00)%
13,0,1320,2280,10,22,0,1410,90,564.6,444.6,0 - (0.00)%,0 - (0.00)%
14,1,2160,2280,6,17,0,1320,0,766.68,661.68,5 - (29.41)%,420 - (31.82)%
15,0,1380,2280,10,19,0,1440,60,937.41,847.41,0 - (0.00)%,0 - (0.00)%

mean,-,1507.5,2280.0,7.5,15.19,0.44,1119.38,46.88,686.07,610.13,5.25 - (30.52%),442.5 - (33.38%)
min,-,900,-,4,9,0,600,0,390.32,289.96,1 - (7.69%),60 - (7.14%)
25th percentile,-,1185.0,-,6.75,13.0,0.0,997.5,0.0,516.26,437.51,4.0 - (23.98%),330.0 - (25.65%)
75th percentile,-,1815.0,-,9.0,17.5,1.0,1342.5,15.0,877.7,798.94,6.75 - (41.25%),607.5 - (47.17%)
max,-,2160,-,10,22,2,1530,480,1091.71,1031.71,9 - (45.00%),720 - (47.50%)
total,-,24120,36480,120,243,7,17910,750,10977.06,9762.06,21,1770
