operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1440,2280,8,13,2,870,0,422.57,332.57,0 - (0.00)%,0 - (0.00)%
1,0,900,2280,10,18,3,1320,420,636.29,531.29,0 - (0.00)%,0 - (0.00)%
2,0,1800,2280,9,20,1,1200,0,439.76,124.76,0 - (0.00)%,0 - (0.00)%
3,1,1980,2280,8,14,3,1200,0,547.5,397.5,5 - (35.71)%,450 - (37.50)%
4,0,1260,2280,7,11,1,840,0,296.53,161.53,0 - (0.00)%,0 - (0.00)%
5,1,2160,2280,8,13,4,990,0,596.62,551.62,5 - (38.46)%,300 - (30.30)%
6,0,1080,2280,8,18,1,1200,120,784.64,709.64,0 - (0.00)%,0 - (0.00)%
7,0,1620,2280,2,4,0,240,0,200.75,200.75,0 - (0.00)%,0 - (0.00)%

mean,-,1530.0,2280.0,7.5,13.88,1.88,982.5,67.5,490.58,376.21,5.0 - (37.09%),375.0 - (33.9%)
min,-,900,-,2,4,0,240,0,200.75,124.76,5 - (35.71%),300 - (30.30%)
25th percentile,-,1215.0,-,7.75,12.5,1.0,862.5,0.0,391.06,190.94,5.0 - (36.4%),337.5 - (32.1%)
75th percentile,-,1845.0,-,8.25,18.0,3.0,1200.0,30.0,606.54,536.37,5.0 - (37.77%),412.5 - (35.7%)
max,-,2160,-,10,20,4,1320,420,784.64,709.64,5 - (38.46%),450 - (37.50%)
total,-,12240,18240,60,111,15,7860,540,3924.66,3009.66,10,750
