operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,1,1980,2280,9,17,3,1320,0,837.63,762.63,7 - (41.18)%,630 - (47.73)%
1,0,960,2280,7,9,1,600,0,699.68,699.68,0 - (0.00)%,0 - (0.00)%
2,1,2040,2280,9,19,0,1200,0,1044.83,1029.83,11 - (57.89)%,660 - (55.00)%
3,0,900,2280,7,14,2,960,60,1185.52,1125.52,0 - (0.00)%,0 - (0.00)%
4,0,1800,2280,7,16,0,1140,0,643.17,568.17,0 - (0.00)%,0 - (0.00)%
5,0,1620,2280,8,14,0,960,0,873.91,783.91,0 - (0.00)%,0 - (0.00)%
6,1,2160,2280,12,23,2,1500,0,953.02,893.02,10 - (43.48)%,660 - (44.00)%
7,0,1020,2280,8,16,2,1050,30,870.52,855.52,0 - (0.00)%,0 - (0.00)%
8,0,1320,2280,6,15,0,1170,0,462.02,342.02,0 - (0.00)%,0 - (0.00)%
9,0,1140,2280,3,7,0,660,0,809.08,809.08,0 - (0.00)%,0 - (0.00)%
10,0,1380,2280,8,16,1,1110,0,356.81,176.81,0 - (0.00)%,0 - (0.00)%
11,0,1560,2280,5,10,0,720,0,409.83,364.83,0 - (0.00)%,0 - (0.00)%
12,0,1200,2280,9,17,1,1080,0,1153.07,1138.07,0 - (0.00)%,0 - (0.00)%
13,0,1440,2280,6,14,1,1020,0,657.95,537.95,0 - (0.00)%,0 - (0.00)%
14,1,1860,2280,8,19,0,1590,0,585.67,450.67,8 - (42.11)%,660 - (41.51)%
15,0,1740,2280,8,16,1,1200,0,591.82,486.82,0 - (0.00)%,0 - (0.00)%

mean,-,1507.5,2280.0,7.5,15.12,0.88,1080.0,5.62,758.41,689.03,9.0 - (46.16%),652.5 - (47.06%)
min,-,900,-,3,7,0,600,0,356.81,176.81,7 - (41.18%),630 - (41.51%)
25th percentile,-,1185.0,-,6.75,14.0,0.0,960.0,0.0,590.28,477.78,7.75 - (41.88%),652.5 - (43.38%)
75th percentile,-,1815.0,-,8.25,17.0,1.25,1200.0,0.0,893.69,864.9,10.25 - (47.08%),660.0 - (49.55%)
max,-,2160,-,12,23,3,1590,60,1185.52,1138.07,11 - (57.89%),660 - (55.00%)
total,-,24120,36480,120,242,14,17280,90,12134.529999999999,11024.529999999999,36,2610
