operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,1,1980,2280,8,18,1,1470,0,422.27,197.27,13 - (72.22)%,1020 - (69.39)%
1,0,900,2280,10,22,4,1560,660,585.0,330.0,0 - (0.00)%,0 - (0.00)%
2,0,1800,2280,9,18,4,1230,0,547.29,367.29,0 - (0.00)%,0 - (0.00)%
3,1,2160,2280,10,15,2,1380,0,815.53,755.53,6 - (40.00)%,660 - (47.83)%
4,0,1620,2280,5,7,2,420,0,535.51,505.51,0 - (0.00)%,0 - (0.00)%
5,0,1440,2280,6,12,0,840,0,432.13,327.13,0 - (0.00)%,0 - (0.00)%
6,0,1080,2280,7,12,0,720,0,470.36,365.36,0 - (0.00)%,0 - (0.00)%
7,0,1260,2280,5,12,0,810,0,375.48,165.48,0 - (0.00)%,0 - (0.00)%

mean,-,1530.0,2280.0,7.5,14.5,1.62,1053.75,82.5,522.95,376.7,9.5 - (56.11%),840.0 - (58.61%)
min,-,900,-,5,7,0,420,0,375.48,165.48,6 - (40.00%),660 - (47.83%)
25th percentile,-,1215.0,-,5.75,12.0,0.0,787.5,0.0,429.66,294.67,7.75 - (48.06%),750.0 - (53.22%)
75th percentile,-,1845.0,-,9.25,18.0,2.5,1402.5,0.0,556.72,401.84,11.25 - (64.16%),930.0 - (64.0%)
max,-,2160,-,10,22,4,1560,660,815.53,755.53,13 - (72.22%),1020 - (69.39%)
total,-,12240,18240,60,116,13,8430,660,4183.57,3013.5699999999997,19,1680
