operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1260,2280,1,1,0,60,0,64.54,64.54,0 - (0.00)%,0 - (0.00)%
1,0,1440,2280,11,19,5,1320,0,617.14,452.14,0 - (0.00)%,0 - (0.00)%
2,0,1620,2280,5,14,0,990,0,465.9,300.9,0 - (0.00)%,0 - (0.00)%
3,1,1980,2280,9,17,3,1080,0,524.89,359.89,10 - (58.82)%,660 - (61.11)%
4,0,1080,2280,9,18,0,1170,90,707.01,602.01,0 - (0.00)%,0 - (0.00)%
5,1,2160,2280,10,16,5,1080,0,531.42,366.42,5 - (31.25)%,420 - (38.89)%
6,0,1800,2280,8,17,1,1320,0,709.75,619.75,0 - (0.00)%,0 - (0.00)%
7,0,900,2280,7,13,1,870,0,505.4,475.4,0 - (0.00)%,0 - (0.00)%

mean,-,1530.0,2280.0,7.5,14.38,1.88,986.25,11.25,515.76,405.13,7.5 - (45.03%),540.0 - (50.0%)
min,-,900,-,1,1,0,60,0,64.54,64.54,5 - (31.25%),420 - (38.89%)
25th percentile,-,1215.0,-,6.5,13.75,0.0,960.0,0.0,495.52,345.14,6.25 - (38.14%),480.0 - (44.44%)
75th percentile,-,1845.0,-,9.25,17.25,3.5,1207.5,0.0,639.61,507.05,8.75 - (51.93%),600.0 - (55.56%)
max,-,2160,-,11,19,5,1320,90,709.75,619.75,10 - (58.82%),660 - (61.11%)
total,-,12240,18240,60,115,15,7890,90,4126.049999999999,3241.0499999999997,15,1080
