operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,1,1860,2280,10,16,0,1320,0,735.61,540.61,10 - (62.50)%,840 - (63.64)%
1,0,1140,2280,8,20,0,1200,60,1230.57,1125.57,0 - (0.00)%,0 - (0.00)%
2,0,1200,2280,10,20,0,1260,60,832.29,712.29,0 - (0.00)%,0 - (0.00)%
3,1,2160,2280,7,11,2,840,0,1007.51,962.51,5 - (45.45)%,420 - (50.00)%
4,0,1560,2280,4,8,0,540,0,520.38,505.38,0 - (0.00)%,0 - (0.00)%
5,0,1800,2280,5,14,0,840,0,812.42,722.42,0 - (0.00)%,0 - (0.00)%
6,1,2040,2280,9,19,4,1350,0,1115.16,1070.16,13 - (68.42)%,990 - (73.33)%
7,0,1740,2280,9,16,0,1170,0,1124.13,1079.13,0 - (0.00)%,0 - (0.00)%
8,0,1020,2280,6,14,0,1140,120,435.49,300.49,0 - (0.00)%,0 - (0.00)%
9,0,1380,2280,5,12,0,900,0,902.3,872.3,0 - (0.00)%,0 - (0.00)%
10,0,1320,2280,8,14,0,840,0,547.54,457.54,0 - (0.00)%,0 - (0.00)%
11,0,960,2280,7,13,0,960,0,803.36,713.36,0 - (0.00)%,0 - (0.00)%
12,0,900,2280,8,19,0,1470,570,672.24,552.24,0 - (0.00)%,0 - (0.00)%
13,0,1440,2280,7,19,0,1200,0,466.72,226.72,0 - (0.00)%,0 - (0.00)%
14,0,1620,2280,7,17,0,1410,0,893.87,833.87,0 - (0.00)%,0 - (0.00)%
15,1,1980,2280,10,19,1,1380,0,867.8,732.8,9 - (47.37)%,540 - (39.13)%

mean,-,1507.5,2280.0,7.5,15.69,0.44,1113.75,50.62,810.46,712.96,9.25 - (55.94%),697.5 - (56.52%)
min,-,900,-,4,8,0,540,0,435.49,226.72,5 - (45.45%),420 - (39.13%)
25th percentile,-,1185.0,-,6.75,13.75,0.0,885.0,0.0,641.07,531.8,8.0 - (46.89%),510.0 - (47.28%)
75th percentile,-,1815.0,-,9.0,19.0,0.0,1327.5,15.0,928.6,894.85,10.75 - (63.98%),877.5 - (66.06%)
max,-,2160,-,10,20,4,1470,570,1230.57,1125.57,13 - (68.42%),990 - (73.33%)
total,-,24120,36480,120,251,7,17820,810,12967.39,11407.39,37,2790
