operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,1,2040,2280,6,11,2,900,0,707.43,707.43,3 - (27.27)%,270 - (30.00)%
1,0,960,2280,6,8,4,540,0,567.32,507.32,0 - (0.00)%,0 - (0.00)%
2,1,1860,2280,6,11,0,900,0,783.23,723.23,6 - (54.55)%,540 - (60.00)%
3,0,1440,2280,10,13,7,840,0,803.77,773.77,0 - (0.00)%,0 - (0.00)%
4,0,900,2280,4,5,1,420,0,151.48,91.48,0 - (0.00)%,0 - (0.00)%
5,0,1200,2280,8,10,4,810,0,443.09,368.09,0 - (0.00)%,0 - (0.00)%
6,0,1380,2280,7,9,4,660,0,709.98,679.98,0 - (0.00)%,0 - (0.00)%
7,0,1620,2280,11,20,8,1350,0,1093.77,1093.77,0 - (0.00)%,0 - (0.00)%
8,0,1140,2280,4,7,0,570,0,399.7,369.7,0 - (0.00)%,0 - (0.00)%
9,0,1020,2280,10,16,8,990,0,1080.89,1005.89,0 - (0.00)%,0 - (0.00)%
10,0,1320,2280,14,19,12,1260,0,1076.37,1046.37,0 - (0.00)%,0 - (0.00)%
11,0,1560,2280,11,16,6,1200,0,643.78,568.78,0 - (0.00)%,0 - (0.00)%
12,1,2160,2280,6,12,2,870,0,846.3,786.3,3 - (25.00)%,180 - (20.69)%
13,0,1800,2280,5,8,1,630,0,584.44,554.44,0 - (0.00)%,0 - (0.00)%
14,0,1740,2280,7,8,5,600,0,682.62,622.62,0 - (0.00)%,0 - (0.00)%
15,1,1980,2280,5,9,2,780,0,583.03,568.03,0 - (0.00)%,0 - (0.00)%

mean,-,1507.5,2280.0,7.5,11.38,4.12,832.5,0.0,697.32,654.2,3.0 - (26.7%),247.5 - (27.67%)
min,-,900,-,4,5,0,420,0,151.48,91.48,3 - (25.00%),180 - (20.69%)
25th percentile,-,1185.0,-,5.75,8.0,1.75,622.5,0.0,579.1,542.66,3.0 - (26.14%),225.0 - (25.34%)
75th percentile,-,1815.0,-,10.0,13.75,6.25,922.5,0.0,814.4,776.9,4.5 - (40.91%),405.0 - (45.0%)
max,-,2160,-,14,20,12,1350,0,1093.77,1093.77,6 - (54.55%),540 - (60.00%)
total,-,24120,36480,120,182,66,13320,0,11157.199999999999,10467.199999999999,12,990
