operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,1,2160,2280,10,19,2,1380,0,566.33,386.33,7 - (36.84)%,480 - (34.78)%
1,0,1440,2280,10,23,1,1590,150,760.11,580.11,0 - (0.00)%,0 - (0.00)%
2,0,1800,2280,5,7,0,480,0,287.56,257.56,0 - (0.00)%,0 - (0.00)%
3,0,1260,2280,4,8,0,660,0,260.46,185.46,0 - (0.00)%,0 - (0.00)%
4,0,1080,2280,6,10,0,720,0,807.78,762.78,0 - (0.00)%,0 - (0.00)%
5,1,1980,2280,11,17,6,1200,0,807.38,642.38,8 - (47.06)%,540 - (45.00)%
6,0,1620,2280,6,16,2,1140,0,848.58,698.58,0 - (0.00)%,0 - (0.00)%
7,0,900,2280,8,16,0,1170,270,504.71,339.71,0 - (0.00)%,0 - (0.00)%

mean,-,1530.0,2280.0,7.5,14.5,1.38,1042.5,52.5,605.36,481.61,7.5 - (41.95%),510.0 - (39.89%)
min,-,900,-,4,7,0,480,0,260.46,185.46,7 - (36.84%),480 - (34.78%)
25th percentile,-,1215.0,-,5.75,9.5,0.0,705.0,0.0,450.42,319.17,7.25 - (39.4%),495.0 - (37.34%)
75th percentile,-,1845.0,-,10.0,17.5,2.0,1245.0,37.5,807.48,656.43,7.75 - (44.5%),525.0 - (42.44%)
max,-,2160,-,11,23,6,1590,270,848.58,762.78,8 - (47.06%),540 - (45.00%)
total,-,12240,18240,60,116,11,8340,420,4842.91,3852.91,15,1020
