operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1740,2280,6,13,0,1020,0,837.27,777.27,0 - (0.00)%,0 - (0.00)%
1,1,1980,2280,7,12,1,840,0,527.07,497.07,2 - (16.67)%,180 - (21.43)%
2,1,2160,2280,9,16,1,1290,0,812.29,722.29,7 - (43.75)%,600 - (46.51)%
3,0,1620,2280,9,15,0,960,0,677.62,542.62,0 - (0.00)%,0 - (0.00)%
4,1,2040,2280,12,21,1,1500,0,617.34,407.34,8 - (38.10)%,480 - (32.00)%
5,1,1860,2280,8,16,1,1230,0,852.4,732.4,9 - (56.25)%,690 - (56.10)%
6,0,1140,2280,11,16,2,1170,30,1125.62,1050.62,0 - (0.00)%,0 - (0.00)%
7,0,1200,2280,5,11,0,840,0,872.85,827.85,0 - (0.00)%,0 - (0.00)%
8,0,1440,2280,7,14,0,840,0,724.54,649.54,0 - (0.00)%,0 - (0.00)%
9,0,900,2280,8,20,1,1380,480,922.95,877.95,0 - (0.00)%,0 - (0.00)%
10,0,1380,2280,6,13,0,900,0,438.97,348.97,0 - (0.00)%,0 - (0.00)%
11,0,1800,2280,8,21,0,1620,0,678.86,573.86,0 - (0.00)%,0 - (0.00)%
12,0,960,2280,7,18,0,1200,240,674.18,599.18,0 - (0.00)%,0 - (0.00)%
13,0,1560,2280,6,16,0,1020,0,350.26,65.26,0 - (0.00)%,0 - (0.00)%
14,0,1320,2280,5,14,0,990,0,834.82,759.82,0 - (0.00)%,0 - (0.00)%
15,0,1020,2280,6,13,0,960,0,725.29,635.29,0 - (0.00)%,0 - (0.00)%

mean,-,1507.5,2280.0,7.5,15.56,0.44,1110.0,46.88,729.52,629.21,6.5 - (38.69%),487.5 - (39.01%)
min,-,900,-,5,11,0,840,0,350.26,65.26,2 - (16.67%),180 - (21.43%)
25th percentile,-,1185.0,-,6.0,13.0,0.0,945.0,0.0,659.97,531.23,5.75 - (32.74%),405.0 - (29.36%)
75th percentile,-,1815.0,-,8.25,16.5,1.0,1245.0,0.0,841.05,764.18,8.25 - (46.88%),622.5 - (48.91%)
max,-,2160,-,12,21,2,1620,480,1125.62,1050.62,9 - (56.25%),690 - (56.10%)
total,-,24120,36480,120,249,7,17760,750,11672.33,10067.33,26,1950
