operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1620,2280,10,18,2,1320,0,893.67,848.67,0 - (0.00)%,0 - (0.00)%
1,1,1980,2280,10,17,4,1200,0,507.26,237.26,9 - (52.94)%,660 - (55.00)%
2,1,2160,2280,9,16,3,1410,0,600.51,405.51,5 - (31.25)%,420 - (29.79)%
3,0,1440,2280,6,12,0,780,0,290.82,65.82,0 - (0.00)%,0 - (0.00)%
4,0,900,2280,8,14,3,1050,150,674.0,599.0,0 - (0.00)%,0 - (0.00)%
5,0,1800,2280,4,8,0,480,0,367.21,337.21,0 - (0.00)%,0 - (0.00)%
6,0,1260,2280,9,19,3,1200,0,746.13,551.13,0 - (0.00)%,0 - (0.00)%
7,0,1080,2280,4,8,0,480,0,766.21,751.21,0 - (0.00)%,0 - (0.00)%

mean,-,1530.0,2280.0,7.5,14.0,1.88,990.0,18.75,605.73,474.48,7.0 - (42.09%),540.0 - (42.39%)
min,-,900,-,4,8,0,480,0,290.82,65.82,5 - (31.25%),420 - (29.79%)
25th percentile,-,1215.0,-,5.5,11.0,0.0,705.0,0.0,472.25,312.22,6.0 - (36.67%),480.0 - (36.09%)
75th percentile,-,1845.0,-,9.25,17.25,3.0,1230.0,0.0,751.15,637.05,8.0 - (47.52%),600.0 - (48.7%)
max,-,2160,-,10,19,4,1410,150,893.67,848.67,9 - (52.94%),660 - (55.00%)
total,-,12240,18240,60,112,15,7920,150,4845.8099999999995,3795.81,14,1080
