operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1440,2280,11,16,3,1200,0,608.79,503.79,0 - (0.00)%,0 - (0.00)%
1,0,1260,2280,11,19,4,1290,30,701.22,581.22,0 - (0.00)%,0 - (0.00)%
2,0,900,2280,6,12,0,900,0,403.92,283.92,0 - (0.00)%,0 - (0.00)%
3,1,2160,2280,7,15,1,1020,0,546.3,441.3,4 - (26.67)%,300 - (29.41)%
4,0,1620,2280,6,12,1,810,0,420.94,345.94,0 - (0.00)%,0 - (0.00)%
5,1,1980,2280,9,14,5,960,0,727.81,667.81,3 - (21.43)%,240 - (25.00)%
6,0,1800,2280,4,10,0,660,0,632.05,542.05,0 - (0.00)%,0 - (0.00)%
7,0,1080,2280,6,14,1,1020,0,551.55,491.55,0 - (0.00)%,0 - (0.00)%

mean,-,1530.0,2280.0,7.5,14.0,1.88,982.5,3.75,574.07,482.2,3.5 - (24.05%),270.0 - (27.2%)
min,-,900,-,4,10,0,660,0,403.92,283.92,3 - (21.43%),240 - (25.00%)
25th percentile,-,1215.0,-,6.0,12.0,0.75,877.5,0.0,514.96,417.46,3.25 - (22.74%),255.0 - (26.1%)
75th percentile,-,1845.0,-,9.5,15.25,3.25,1065.0,0.0,649.34,551.84,3.75 - (25.36%),285.0 - (28.31%)
max,-,2160,-,11,19,5,1290,30,727.81,667.81,4 - (26.67%),300 - (29.41%)
total,-,12240,18240,60,112,15,7860,30,4592.58,3857.58,7,540
