operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,960,2280,5,10,0,690,0,491.08,446.08,0 - (0.00)%,0 - (0.00)%
1,0,1200,2280,7,13,1,990,0,894.06,834.06,0 - (0.00)%,0 - (0.00)%
2,1,2040,2280,8,14,5,1200,0,1192.02,1117.02,5 - (35.71)%,420 - (35.00)%
3,1,1860,2280,11,21,1,1500,0,1535.22,1445.22,14 - (66.67)%,1080 - (72.00)%
4,0,1560,2280,7,17,0,1110,0,957.79,912.79,0 - (0.00)%,0 - (0.00)%
5,0,1020,2280,6,14,1,960,0,471.6,411.6,0 - (0.00)%,0 - (0.00)%
6,1,1980,2280,10,14,4,1200,0,1027.15,967.15,4 - (28.57)%,300 - (25.00)%
7,1,2160,2280,10,22,1,1560,0,812.05,662.05,12 - (54.55)%,810 - (51.92)%
8,0,1800,2280,8,18,0,1230,0,557.14,422.14,0 - (0.00)%,0 - (0.00)%
9,0,900,2280,7,18,0,1080,180,708.3,558.3,0 - (0.00)%,0 - (0.00)%
10,0,1740,2280,6,10,0,660,0,487.85,457.85,0 - (0.00)%,0 - (0.00)%
11,0,1320,2280,7,14,0,1020,0,1010.01,965.01,0 - (0.00)%,0 - (0.00)%
12,0,1380,2280,7,19,0,1200,0,1032.07,987.07,0 - (0.00)%,0 - (0.00)%
13,0,1620,2280,8,11,0,780,0,459.87,399.87,0 - (0.00)%,0 - (0.00)%
14,0,1140,2280,6,10,1,870,0,662.44,632.44,0 - (0.00)%,0 - (0.00)%
15,0,1440,2280,7,15,1,1020,0,697.02,562.02,0 - (0.00)%,0 - (0.00)%

mean,-,1507.5,2280.0,7.5,15.0,0.94,1066.88,11.25,812.23,736.29,8.75 - (46.38%),652.5 - (45.98%)
min,-,900,-,5,10,0,660,0,459.87,399.87,4 - (28.57%),300 - (25.00%)
25th percentile,-,1185.0,-,6.75,12.5,0.0,937.5,0.0,540.62,454.91,4.75 - (33.92%),390.0 - (32.5%)
75th percentile,-,1815.0,-,8.0,18.0,1.0,1200.0,0.0,1014.3,965.54,12.5 - (57.58%),877.5 - (56.94%)
max,-,2160,-,11,22,5,1560,180,1535.22,1445.22,14 - (66.67%),1080 - (72.00%)
total,-,24120,36480,120,240,15,17070,180,12995.67,11780.67,35,2610
