operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,1,1980,2280,9,18,0,1260,0,786.97,681.97,6 - (33.33)%,360 - (28.57)%
1,0,1560,2280,12,22,0,1620,60,601.69,421.69,0 - (0.00)%,0 - (0.00)%
2,0,1200,2280,4,8,0,570,0,352.69,322.69,0 - (0.00)%,0 - (0.00)%
3,0,900,2280,8,18,0,1230,330,999.76,864.76,0 - (0.00)%,0 - (0.00)%
4,0,1320,2280,6,12,0,1020,0,550.0,490.0,0 - (0.00)%,0 - (0.00)%
5,1,2160,2280,7,18,1,1500,0,745.09,700.09,13 - (72.22)%,1050 - (70.00)%
6,0,960,2280,6,12,0,1020,60,705.94,690.94,0 - (0.00)%,0 - (0.00)%
7,0,1620,2280,6,14,0,900,0,510.14,405.14,0 - (0.00)%,0 - (0.00)%
8,0,1020,2280,8,15,0,1140,120,685.17,580.17,0 - (0.00)%,0 - (0.00)%
9,1,1860,2280,9,16,0,1080,0,828.26,753.26,8 - (50.00)%,540 - (50.00)%
10,0,1800,2280,9,17,0,1200,0,1045.73,985.73,0 - (0.00)%,0 - (0.00)%
11,0,1440,2280,7,14,0,960,0,835.45,775.45,0 - (0.00)%,0 - (0.00)%
12,0,1380,2280,6,15,0,900,0,929.58,914.58,0 - (0.00)%,0 - (0.00)%
13,0,1740,2280,10,21,0,1440,0,823.07,703.07,0 - (0.00)%,0 - (0.00)%
14,0,1140,2280,5,15,0,990,0,488.93,458.93,0 - (0.00)%,0 - (0.00)%
15,1,2040,2280,8,17,0,1380,0,1013.16,953.16,5 - (29.41)%,420 - (30.43)%

mean,-,1507.5,2280.0,7.5,15.75,0.06,1138.12,35.62,743.85,668.85,8.0 - (46.24%),592.5 - (44.75%)
min,-,900,-,4,8,0,570,0,352.69,322.69,5 - (29.41%),360 - (28.57%)
25th percentile,-,1185.0,-,6.0,14.0,0.0,982.5,0.0,588.77,482.23,5.75 - (32.35%),405.0 - (29.96%)
75th percentile,-,1815.0,-,9.0,18.0,0.0,1290.0,15.0,858.98,797.78,9.25 - (55.56%),667.5 - (55.0%)
max,-,2160,-,12,22,1,1620,330,1045.73,985.73,13 - (72.22%),1050 - (70.00%)
total,-,24120,36480,120,252,1,18210,570,11901.630000000001,10701.630000000001,32,2370
