operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,1,2160,2280,11,17,0,1350,0,712.71,652.71,7 - (41.18)%,450 - (33.33)%
1,0,1440,2280,6,11,0,810,0,397.19,337.19,0 - (0.00)%,0 - (0.00)%
2,0,1800,2280,7,15,0,900,0,733.88,703.88,0 - (0.00)%,0 - (0.00)%
3,0,1200,2280,7,10,4,660,0,484.74,424.74,0 - (0.00)%,0 - (0.00)%
4,1,1860,2280,9,20,0,1440,0,550.86,460.86,11 - (55.00)%,660 - (45.83)%
5,1,2040,2280,9,18,0,1200,0,714.29,609.29,5 - (27.78)%,420 - (35.00)%
6,0,1620,2280,7,15,0,1110,0,996.13,936.13,0 - (0.00)%,0 - (0.00)%
7,0,960,2280,6,14,0,840,0,466.86,346.86,0 - (0.00)%,0 - (0.00)%
8,0,1380,2280,9,22,1,1680,300,962.61,962.61,0 - (0.00)%,0 - (0.00)%
9,0,1560,2280,9,21,1,1350,0,943.49,793.49,0 - (0.00)%,0 - (0.00)%
10,0,1020,2280,5,11,0,840,0,689.35,674.35,0 - (0.00)%,0 - (0.00)%
11,1,1980,2280,10,25,5,1500,0,1509.43,1374.43,19 - (76.00)%,1140 - (76.00)%
12,0,1140,2280,5,8,0,660,0,455.31,440.31,0 - (0.00)%,0 - (0.00)%
13,0,1740,2280,4,8,0,630,0,625.82,580.82,0 - (0.00)%,0 - (0.00)%
14,0,1320,2280,8,19,0,1320,0,736.62,661.62,0 - (0.00)%,0 - (0.00)%
15,0,900,2280,8,19,0,1140,240,705.61,600.61,0 - (0.00)%,0 - (0.00)%

mean,-,1507.5,2280.0,7.5,15.81,0.69,1089.38,33.75,730.31,659.99,10.5 - (49.99%),667.5 - (47.54%)
min,-,900,-,4,8,0,630,0,397.19,337.19,5 - (27.78%),420 - (33.33%)
25th percentile,-,1185.0,-,6.0,11.0,0.0,832.5,0.0,534.33,455.72,6.5 - (37.83%),442.5 - (34.58%)
75th percentile,-,1815.0,-,9.0,19.25,0.25,1350.0,0.0,788.34,726.28,13.0 - (60.25%),780.0 - (53.37%)
max,-,2160,-,11,25,5,1680,300,1509.43,1374.43,19 - (76.00%),1140 - (76.00%)
total,-,24120,36480,120,253,11,17430,540,11684.9,10559.9,42,2670
