operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1440,2280,6,9,0,720,0,282.48,237.48,0 - (0.00)%,0 - (0.00)%
1,0,1740,2280,8,15,0,1080,0,700.52,610.52,0 - (0.00)%,0 - (0.00)%
2,0,1800,2280,3,6,0,540,0,291.19,261.19,0 - (0.00)%,0 - (0.00)%
3,1,2040,2280,9,19,0,1260,0,687.17,537.17,13 - (68.42)%,840 - (66.67)%
4,0,1320,2280,7,17,0,1230,0,577.77,412.77,0 - (0.00)%,0 - (0.00)%
5,1,2160,2280,9,12,3,960,0,959.84,869.84,4 - (33.33)%,420 - (43.75)%
6,0,1620,2280,9,18,0,1230,0,584.53,419.53,0 - (0.00)%,0 - (0.00)%
7,0,960,2280,8,18,0,1290,330,645.55,555.55,0 - (0.00)%,0 - (0.00)%
8,0,1560,2280,7,14,3,1050,0,786.16,741.16,0 - (0.00)%,0 - (0.00)%
9,0,1020,2280,8,15,0,1020,0,844.46,799.46,0 - (0.00)%,0 - (0.00)%
10,0,1140,2280,4,4,0,240,0,365.16,365.16,0 - (0.00)%,0 - (0.00)%
11,1,1860,2280,10,25,2,1800,0,871.47,736.47,14 - (56.00)%,1020 - (56.67)%
12,0,1380,2280,8,20,0,1380,0,603.73,438.73,0 - (0.00)%,0 - (0.00)%
13,0,1200,2280,8,16,0,1170,0,994.22,949.22,0 - (0.00)%,0 - (0.00)%
14,0,900,2280,7,17,0,1080,180,752.92,617.92,0 - (0.00)%,0 - (0.00)%
15,1,1980,2280,9,22,0,1560,0,875.5,785.5,11 - (50.00)%,660 - (42.31)%

mean,-,1507.5,2280.0,7.5,15.44,0.5,1100.62,31.88,676.42,583.6,10.5 - (51.94%),735.0 - (52.35%)
min,-,900,-,3,4,0,240,0,282.48,237.48,4 - (33.33%),420 - (42.31%)
25th percentile,-,1185.0,-,7.0,13.5,0.0,1005.0,0.0,582.84,417.84,9.25 - (45.83%),600.0 - (43.39%)
75th percentile,-,1815.0,-,9.0,18.25,0.0,1267.5,0.0,851.21,752.24,13.25 - (59.1%),885.0 - (59.17%)
max,-,2160,-,10,25,3,1800,330,994.22,949.22,14 - (68.42%),1020 - (66.67%)
total,-,24120,36480,120,247,8,17610,510,10822.669999999998,9337.669999999998,42,2940
