operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,1,2160,2280,6,10,2,630,0,760.08,715.08,4 - (40.00)%,240 - (38.10)%
1,0,1020,2280,5,8,1,690,0,606.81,576.81,0 - (0.00)%,0 - (0.00)%
2,1,2040,2280,6,9,4,690,0,762.92,747.92,0 - (0.00)%,0 - (0.00)%
3,0,1560,2280,1,3,0,180,0,361.78,361.78,0 - (0.00)%,0 - (0.00)%
4,1,1980,2280,9,13,6,960,0,536.73,506.73,8 - (61.54)%,540 - (56.25)%
5,0,1200,2280,7,12,4,840,0,626.91,581.91,0 - (0.00)%,0 - (0.00)%
6,0,1380,2280,13,15,12,1080,0,869.68,764.68,0 - (0.00)%,0 - (0.00)%
7,0,1440,2280,5,7,2,630,0,732.99,732.99,0 - (0.00)%,0 - (0.00)%
8,0,1800,2280,7,10,0,840,0,530.8,515.8,0 - (0.00)%,0 - (0.00)%
9,0,1620,2280,9,12,11,930,0,599.99,539.99,0 - (0.00)%,0 - (0.00)%
10,0,1740,2280,7,12,2,930,0,837.0,777.0,0 - (0.00)%,0 - (0.00)%
11,0,1140,2280,7,14,1,900,0,907.53,877.53,0 - (0.00)%,0 - (0.00)%
12,0,900,2280,12,18,4,1080,180,1038.95,993.95,0 - (0.00)%,0 - (0.00)%
13,0,1320,2280,9,19,3,1410,90,1178.51,1058.51,0 - (0.00)%,0 - (0.00)%
14,0,960,2280,12,17,7,1170,210,987.91,957.91,0 - (0.00)%,0 - (0.00)%
15,1,1860,2280,5,12,0,720,0,562.04,517.04,6 - (50.00)%,360 - (50.00)%

mean,-,1507.5,2280.0,7.5,11.94,3.69,855.0,30.0,743.79,701.6,4.5 - (37.88%),285.0 - (36.09%)
min,-,900,-,1,3,0,180,0,361.78,361.78,4 - (40.00%),240 - (38.10%)
25th percentile,-,1185.0,-,5.75,9.75,1.0,690.0,0.0,590.5,534.25,5.0 - (45.0%),300.0 - (44.05%)
75th percentile,-,1815.0,-,9.0,14.25,4.5,990.0,0.0,879.14,802.13,7.0 - (55.77%),450.0 - (53.12%)
max,-,2160,-,13,19,12,1410,210,1178.51,1058.51,8 - (61.54%),540 - (56.25%)
total,-,24120,36480,120,191,59,13680,480,11900.630000000001,11225.630000000001,18,1140
