operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1800,2280,8,12,2,840,0,630.48,525.48,0 - (0.00)%,0 - (0.00)%
1,1,1980,2280,11,18,6,1350,0,770.63,635.63,12 - (66.67)%,900 - (66.67)%
2,0,900,2280,5,7,0,540,0,366.53,291.53,0 - (0.00)%,0 - (0.00)%
3,0,1440,2280,12,22,5,1470,30,740.56,605.56,0 - (0.00)%,0 - (0.00)%
4,0,1260,2280,7,18,1,1140,0,573.54,378.54,0 - (0.00)%,0 - (0.00)%
5,0,1080,2280,3,7,0,510,0,272.2,212.2,0 - (0.00)%,0 - (0.00)%
6,0,1620,2280,4,10,0,750,0,574.25,559.25,0 - (0.00)%,0 - (0.00)%
7,1,2160,2280,10,20,3,1290,0,938.87,803.87,8 - (40.00)%,480 - (37.21)%

mean,-,1530.0,2280.0,7.5,14.25,2.12,986.25,3.75,608.38,501.51,10.0 - (53.34%),690.0 - (51.94%)
min,-,900,-,3,7,0,510,0,272.2,212.2,8 - (40.00%),480 - (37.21%)
25th percentile,-,1215.0,-,4.75,9.25,0.0,697.5,0.0,521.79,356.79,9.0 - (46.67%),585.0 - (44.58%)
75th percentile,-,1845.0,-,10.25,18.5,3.5,1305.0,0.0,748.08,613.08,11.0 - (60.0%),795.0 - (59.3%)
max,-,2160,-,12,22,6,1470,30,938.87,803.87,12 - (66.67%),900 - (66.67%)
total,-,12240,18240,60,114,17,7890,30,4867.0599999999995,4012.0599999999995,20,1380
