operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,1,1980,2280,7,12,7,870,0,940.32,895.32,2 - (16.67)%,180 - (20.69)%
1,0,1320,2280,10,20,2,1440,120,1045.57,985.57,0 - (0.00)%,0 - (0.00)%
2,0,960,2280,3,7,0,420,0,313.03,283.03,0 - (0.00)%,0 - (0.00)%
3,1,2040,2280,10,19,2,1320,0,1490.91,1445.91,11 - (57.89)%,690 - (52.27)%
4,0,1020,2280,9,21,0,1440,420,830.83,695.83,0 - (0.00)%,0 - (0.00)%
5,0,1380,2280,11,20,3,1290,0,1193.89,1148.89,0 - (0.00)%,0 - (0.00)%
6,0,900,2280,4,9,0,630,0,991.82,946.82,0 - (0.00)%,0 - (0.00)%
7,0,1440,2280,11,20,0,1380,0,936.93,846.93,0 - (0.00)%,0 - (0.00)%
8,0,1200,2280,9,16,2,1230,30,1012.22,892.22,0 - (0.00)%,0 - (0.00)%
9,1,2160,2280,5,12,0,900,0,529.58,469.58,1 - (8.33)%,60 - (6.67)%
10,0,1740,2280,6,11,0,780,0,595.79,505.79,0 - (0.00)%,0 - (0.00)%
11,0,1620,2280,7,14,1,960,0,1068.54,1053.54,0 - (0.00)%,0 - (0.00)%
12,0,1140,2280,4,6,0,480,0,135.0,0,0 - (0.00)%,0 - (0.00)%
13,0,1560,2280,9,18,5,1230,0,1253.83,1223.83,0 - (0.00)%,0 - (0.00)%
14,1,1860,2280,11,20,3,1410,0,1170.31,1095.31,12 - (60.00)%,840 - (59.57)%
15,0,1800,2280,4,7,0,480,0,575.97,560.97,0 - (0.00)%,0 - (0.00)%

mean,-,1507.5,2280.0,7.5,14.5,1.56,1016.25,35.62,880.28,815.6,6.5 - (35.72%),442.5 - (34.8%)
min,-,900,-,3,6,0,420,0,135.0,0.0,1 - (8.33%),60 - (6.67%)
25th percentile,-,1185.0,-,4.75,10.5,0.0,742.5,0.0,590.84,547.18,1.75 - (14.58%),150.0 - (17.19%)
75th percentile,-,1815.0,-,10.0,20.0,2.25,1335.0,0.0,1093.98,1063.98,11.25 - (58.42%),727.5 - (54.1%)
max,-,2160,-,11,21,7,1440,420,1490.91,1445.91,12 - (60.00%),840 - (59.57%)
total,-,24120,36480,120,232,25,16260,570,14084.539999999999,13049.539999999999,26,1770
