operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,960,2280,4,10,0,600,0,822.99,807.99,0 - (0.00)%,0 - (0.00)%
1,0,1740,2280,8,18,0,1200,0,809.75,749.75,0 - (0.00)%,0 - (0.00)%
2,0,1560,2280,6,10,0,720,0,628.85,613.85,0 - (0.00)%,0 - (0.00)%
3,0,900,2280,8,16,0,1170,270,976.82,916.82,0 - (0.00)%,0 - (0.00)%
4,0,1200,2280,7,17,0,1110,0,618.79,543.79,0 - (0.00)%,0 - (0.00)%
5,0,1440,2280,7,17,0,1080,0,898.66,838.66,0 - (0.00)%,0 - (0.00)%
6,0,1800,2280,5,10,0,750,0,658.91,613.91,0 - (0.00)%,0 - (0.00)%
7,0,1020,2280,7,18,1,1230,210,871.58,826.58,0 - (0.00)%,0 - (0.00)%
8,1,2040,2280,11,18,2,1350,0,787.79,622.79,9 - (50.00)%,750 - (55.56)%
9,0,1380,2280,8,17,0,1320,0,608.48,533.48,0 - (0.00)%,0 - (0.00)%
10,0,1320,2280,9,18,1,1290,0,704.52,644.52,0 - (0.00)%,0 - (0.00)%
11,0,1620,2280,7,16,0,1320,0,680.52,620.52,0 - (0.00)%,0 - (0.00)%
12,0,1140,2280,6,14,1,960,0,877.71,742.71,0 - (0.00)%,0 - (0.00)%
13,1,2160,2280,12,23,1,1560,0,780.22,630.22,17 - (73.91)%,1200 - (76.92)%
14,1,1980,2280,8,14,1,1020,0,886.93,811.93,5 - (35.71)%,360 - (35.29)%
15,1,1860,2280,7,15,1,1110,0,874.13,829.13,8 - (53.33)%,600 - (54.05)%

mean,-,1507.5,2280.0,7.5,15.69,0.5,1111.88,30.0,780.42,709.17,9.75 - (53.24%),727.5 - (55.46%)
min,-,900,-,4,10,0,600,0,608.48,533.48,5 - (35.71%),360 - (35.29%)
25th percentile,-,1185.0,-,6.75,14.0,0.0,1005.0,0.0,675.12,618.87,7.25 - (46.43%),540.0 - (49.36%)
75th percentile,-,1815.0,-,8.0,18.0,1.0,1297.5,0.0,875.02,815.59,11.0 - (58.47%),862.5 - (60.9%)
max,-,2160,-,12,23,2,1560,270,976.82,916.82,17 - (73.91%),1200 - (76.92%)
total,-,24120,36480,120,251,8,17790,480,12486.650000000001,11346.650000000001,39,2910
