operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1440,2280,11,15,6,1230,0,759.26,699.26,0 - (0.00)%,0 - (0.00)%
1,1,2160,2280,5,12,0,780,0,950.19,890.19,6 - (50.00)%,420 - (53.85)%
2,0,1020,2280,8,15,3,1080,60,546.45,426.45,0 - (0.00)%,0 - (0.00)%
3,0,1380,2280,6,12,2,960,0,699.67,699.67,0 - (0.00)%,0 - (0.00)%
4,0,1200,2280,7,10,2,780,0,690.29,675.29,0 - (0.00)%,0 - (0.00)%
5,0,1620,2280,9,19,10,1200,0,1441.4,1381.4,0 - (0.00)%,0 - (0.00)%
6,0,960,2280,4,8,0,480,0,760.6,745.6,0 - (0.00)%,0 - (0.00)%
7,0,900,2280,4,10,0,720,0,554.47,554.47,0 - (0.00)%,0 - (0.00)%
8,0,1140,2280,8,14,1,1020,0,667.45,577.45,0 - (0.00)%,0 - (0.00)%
9,1,2040,2280,7,14,1,960,0,634.79,604.79,10 - (71.43)%,720 - (75.00)%
10,1,1980,2280,9,19,3,1410,0,1410.6,1380.6,9 - (47.37)%,750 - (53.19)%
11,0,1740,2280,6,9,0,540,0,544.52,514.52,0 - (0.00)%,0 - (0.00)%
12,0,1560,2280,6,10,0,810,0,500.81,455.81,0 - (0.00)%,0 - (0.00)%
13,1,1860,2280,11,18,8,1140,0,762.05,717.05,2 - (11.11)%,120 - (10.53)%
14,0,1320,2280,9,14,4,960,0,990.74,900.74,0 - (0.00)%,0 - (0.00)%
15,0,1800,2280,10,14,3,1050,0,705.08,660.08,0 - (0.00)%,0 - (0.00)%

mean,-,1507.5,2280.0,7.5,13.31,2.69,945.0,3.75,788.65,742.71,6.75 - (44.98%),502.5 - (48.14%)
min,-,900,-,4,8,0,480,0,500.81,426.45,2 - (11.11%),120 - (10.53%)
25th percentile,-,1185.0,-,6.0,10.0,0.0,780.0,0.0,614.71,571.71,5.0 - (38.3%),345.0 - (42.52%)
75th percentile,-,1815.0,-,9.0,15.0,3.25,1095.0,0.0,809.08,781.75,9.25 - (55.36%),727.5 - (59.14%)
max,-,2160,-,11,19,10,1410,60,1441.4,1381.4,10 - (71.43%),750 - (75.00%)
total,-,24120,36480,120,213,43,15120,60,12618.37,11883.37,27,2010
