operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,1,1980,2280,8,19,0,1230,0,569.41,374.41,5 - (26.32)%,390 - (31.71)%
1,1,2160,2280,8,18,0,1080,0,745.57,610.57,9 - (50.00)%,540 - (50.00)%
2,0,1080,2280,6,12,0,900,0,491.5,401.5,0 - (0.00)%,0 - (0.00)%
3,0,1440,2280,3,10,0,720,0,408.15,318.15,0 - (0.00)%,0 - (0.00)%
4,0,900,2280,11,16,14,960,60,419.61,194.61,0 - (0.00)%,0 - (0.00)%
5,0,1620,2280,9,14,4,900,0,714.86,654.86,0 - (0.00)%,0 - (0.00)%
6,0,1800,2280,9,13,5,780,0,683.73,578.73,0 - (0.00)%,0 - (0.00)%
7,0,1260,2280,6,12,2,870,0,390.57,195.57,0 - (0.00)%,0 - (0.00)%

mean,-,1530.0,2280.0,7.5,14.25,3.12,930.0,7.5,552.92,416.05,7.0 - (38.16%),465.0 - (40.86%)
min,-,900,-,3,10,0,720,0,390.57,194.61,5 - (26.32%),390 - (31.71%)
25th percentile,-,1215.0,-,6.0,12.0,0.0,847.5,0.0,416.74,287.5,6.0 - (32.24%),427.5 - (36.28%)
75th percentile,-,1845.0,-,9.0,16.5,4.25,990.0,0.0,691.51,586.69,8.0 - (44.08%),502.5 - (45.43%)
max,-,2160,-,11,19,14,1230,60,745.57,654.86,9 - (50.00%),540 - (50.00%)
total,-,12240,18240,60,114,25,7440,60,4423.4,3328.4,14,930
