operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1620,2280,9,19,2,1230,0,1017.28,897.28,0 - (0.00)%,0 - (0.00)%
1,0,1140,2280,8,14,3,990,0,884.5,809.5,0 - (0.00)%,0 - (0.00)%
2,0,900,2280,7,17,2,1080,180,935.11,875.11,0 - (0.00)%,0 - (0.00)%
3,1,1860,2280,7,17,0,1110,0,991.25,931.25,10 - (58.82)%,690 - (62.16)%
4,0,1200,2280,9,18,4,1320,120,800.71,770.71,0 - (0.00)%,0 - (0.00)%
5,0,1560,2280,11,15,3,1050,0,864.79,804.79,0 - (0.00)%,0 - (0.00)%
6,1,2160,2280,7,14,0,1080,0,986.71,941.71,3 - (21.43)%,240 - (22.22)%
7,1,2040,2280,7,12,3,930,0,1283.01,1268.01,4 - (33.33)%,360 - (38.71)%
8,0,1320,2280,8,11,2,720,0,609.17,564.17,0 - (0.00)%,0 - (0.00)%
9,0,960,2280,3,7,0,630,0,611.81,611.81,0 - (0.00)%,0 - (0.00)%
10,1,1980,2280,8,18,2,1170,0,997.32,907.32,7 - (38.89)%,420 - (35.90)%
11,0,1740,2280,10,16,1,1260,0,950.87,935.87,0 - (0.00)%,0 - (0.00)%
12,0,1440,2280,7,12,2,720,0,747.31,717.31,0 - (0.00)%,0 - (0.00)%
13,0,1380,2280,8,15,5,1080,0,984.84,894.84,0 - (0.00)%,0 - (0.00)%
14,0,1800,2280,5,8,0,600,0,216.16,156.16,0 - (0.00)%,0 - (0.00)%
15,0,1020,2280,6,13,0,990,0,757.73,667.73,0 - (0.00)%,0 - (0.00)%

mean,-,1507.5,2280.0,7.5,14.12,1.81,997.5,18.75,852.41,797.1,6.0 - (38.12%),427.5 - (39.75%)
min,-,900,-,3,7,0,600,0,216.16,156.16,3 - (21.43%),240 - (22.22%)
25th percentile,-,1185.0,-,7.0,12.0,0.0,877.5,0.0,755.12,704.92,3.75 - (30.35%),330.0 - (32.48%)
75th percentile,-,1815.0,-,8.25,17.0,3.0,1125.0,0.0,987.84,913.3,7.75 - (43.87%),487.5 - (44.57%)
max,-,2160,-,11,19,5,1320,180,1283.01,1268.01,10 - (58.82%),690 - (62.16%)
total,-,24120,36480,120,226,29,15960,300,13638.57,12753.57,24,1710
