operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,1,1980,2280,9,17,0,1260,0,1242.32,1212.32,8 - (47.06)%,720 - (57.14)%
1,0,1380,2280,7,13,2,960,0,609.48,534.48,0 - (0.00)%,0 - (0.00)%
2,0,1020,2280,9,20,0,1380,360,1061.0,1031.0,0 - (0.00)%,0 - (0.00)%
3,0,1440,2280,7,15,0,1140,0,851.11,791.11,0 - (0.00)%,0 - (0.00)%
4,1,2040,2280,12,18,8,1290,0,1450.37,1375.37,12 - (66.67)%,870 - (67.44)%
5,0,1620,2280,8,13,1,840,0,585.79,555.79,0 - (0.00)%,0 - (0.00)%
6,0,1140,2280,3,8,0,480,0,738.04,738.04,0 - (0.00)%,0 - (0.00)%
7,0,1200,2280,7,15,0,1110,0,684.12,639.12,0 - (0.00)%,0 - (0.00)%
8,0,960,2280,5,17,0,1020,60,973.15,943.15,0 - (0.00)%,0 - (0.00)%
9,0,1740,2280,8,15,1,1140,0,761.09,701.09,0 - (0.00)%,0 - (0.00)%
10,0,1320,2280,6,13,0,840,0,938.83,923.83,0 - (0.00)%,0 - (0.00)%
11,0,1800,2280,5,8,0,600,0,528.3,513.3,0 - (0.00)%,0 - (0.00)%
12,0,1560,2280,8,19,0,1140,0,652.97,577.97,0 - (0.00)%,0 - (0.00)%
13,0,900,2280,7,18,0,1200,300,1046.19,986.19,0 - (0.00)%,0 - (0.00)%
14,1,1860,2280,9,18,2,1320,0,1207.21,1162.21,8 - (44.44)%,630 - (47.73)%
15,1,2160,2280,10,18,1,1350,0,1009.05,874.05,9 - (50.00)%,720 - (53.33)%

mean,-,1507.5,2280.0,7.5,15.31,0.94,1066.88,45.0,896.19,847.44,9.25 - (52.04%),735.0 - (56.41%)
min,-,900,-,3,8,0,480,0,528.3,513.3,8 - (44.44%),630 - (47.73%)
25th percentile,-,1185.0,-,6.75,13.0,0.0,930.0,0.0,676.33,623.83,8.0 - (46.4%),697.5 - (51.93%)
75th percentile,-,1815.0,-,9.0,18.0,1.0,1267.5,0.0,1049.89,997.39,9.75 - (54.17%),757.5 - (59.72%)
max,-,2160,-,12,20,8,1380,360,1450.37,1375.37,12 - (66.67%),870 - (67.44%)
total,-,24120,36480,120,245,15,17070,720,14339.02,13559.02,37,2940
