operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1620,2280,7,12,0,1140,0,928.79,883.79,0 - (0.00)%,0 - (0.00)%
1,0,1740,2280,7,17,0,1200,0,886.83,841.83,0 - (0.00)%,0 - (0.00)%
2,0,1140,2280,7,12,0,870,0,391.44,271.44,0 - (0.00)%,0 - (0.00)%
3,0,1200,2280,7,14,1,1200,0,918.95,843.95,0 - (0.00)%,0 - (0.00)%
4,0,960,2280,6,13,0,900,0,823.99,748.99,0 - (0.00)%,0 - (0.00)%
5,1,1860,2280,9,19,1,1590,0,630.52,570.52,8 - (42.11)%,540 - (33.96)%
6,1,2040,2280,10,22,2,1590,0,1031.75,851.75,14 - (63.64)%,1050 - (66.04)%
7,1,2160,2280,9,18,3,1200,0,761.44,581.44,8 - (44.44)%,540 - (45.00)%
8,0,1380,2280,10,14,0,840,0,435.8,300.8,0 - (0.00)%,0 - (0.00)%
9,0,1800,2280,6,19,0,1140,0,493.96,223.96,0 - (0.00)%,0 - (0.00)%
10,0,1560,2280,7,12,0,900,0,426.59,261.59,0 - (0.00)%,0 - (0.00)%
11,1,1980,2280,8,16,0,1080,0,1107.12,1002.12,9 - (56.25)%,660 - (61.11)%
12,0,1320,2280,5,14,0,960,0,1226.44,1151.44,0 - (0.00)%,0 - (0.00)%
13,0,1440,2280,10,20,0,1320,0,862.15,772.15,0 - (0.00)%,0 - (0.00)%
14,0,1020,2280,4,6,0,480,0,631.0,601.0,0 - (0.00)%,0 - (0.00)%
15,0,900,2280,8,21,0,1260,360,700.04,610.04,0 - (0.00)%,0 - (0.00)%

mean,-,1507.5,2280.0,7.5,15.56,0.44,1104.38,22.5,766.05,657.3,9.75 - (51.61%),697.5 - (51.53%)
min,-,900,-,4,6,0,480,0,391.44,223.96,8 - (42.11%),540 - (33.96%)
25th percentile,-,1185.0,-,6.75,12.75,0.0,900.0,0.0,596.38,503.09,8.0 - (43.86%),540.0 - (42.24%)
75th percentile,-,1815.0,-,9.0,19.0,0.25,1215.0,0.0,921.41,845.9,10.25 - (58.1%),757.5 - (62.34%)
max,-,2160,-,10,22,3,1590,360,1226.44,1151.44,14 - (63.64%),1050 - (66.04%)
total,-,24120,36480,120,249,7,17670,360,12256.81,10516.810000000001,39,2790
