operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,960,2280,5,8,0,600,0,568.93,508.93,0 - (0.00)%,0 - (0.00)%
1,0,1440,2280,5,9,0,780,0,455.24,395.24,0 - (0.00)%,0 - (0.00)%
2,0,1020,2280,8,17,2,1020,0,1086.84,996.84,0 - (0.00)%,0 - (0.00)%
3,1,2160,2280,9,16,3,1200,0,1097.19,1067.19,5 - (31.25)%,480 - (40.00)%
4,0,1620,2280,10,18,5,1290,0,952.9,877.9,0 - (0.00)%,0 - (0.00)%
5,0,1800,2280,8,17,1,1080,0,896.87,851.87,0 - (0.00)%,0 - (0.00)%
6,0,1140,2280,9,16,3,1020,0,1088.88,1058.88,0 - (0.00)%,0 - (0.00)%
7,0,900,2280,5,11,2,930,30,913.02,913.02,0 - (0.00)%,0 - (0.00)%
8,0,1320,2280,10,14,3,1110,0,954.14,909.14,0 - (0.00)%,0 - (0.00)%
9,1,2040,2280,6,13,3,990,0,1137.83,1137.83,7 - (53.85)%,480 - (48.48)%
10,1,1860,2280,7,17,0,1080,0,1098.08,1023.08,6 - (35.29)%,360 - (33.33)%
11,0,1560,2280,5,12,0,840,0,940.83,925.83,0 - (0.00)%,0 - (0.00)%
12,0,1380,2280,4,8,1,660,0,502.27,487.27,0 - (0.00)%,0 - (0.00)%
13,0,1740,2280,9,14,1,960,0,649.04,574.04,0 - (0.00)%,0 - (0.00)%
14,1,1980,2280,13,20,3,1320,0,641.48,446.48,11 - (55.00)%,720 - (54.55)%
15,0,1200,2280,7,13,0,1200,0,635.23,590.23,0 - (0.00)%,0 - (0.00)%

mean,-,1507.5,2280.0,7.5,13.94,1.69,1005.0,1.88,851.17,797.74,7.25 - (43.85%),510.0 - (44.09%)
min,-,900,-,4,8,0,600,0,455.24,395.24,5 - (31.25%),360 - (33.33%)
25th percentile,-,1185.0,-,5.0,11.75,0.0,907.5,0.0,639.92,557.76,5.75 - (34.28%),450.0 - (38.33%)
75th percentile,-,1815.0,-,9.0,17.0,3.0,1132.5,0.0,1087.35,1003.4,8.0 - (54.14%),540.0 - (50.0%)
max,-,2160,-,13,20,5,1320,30,1137.83,1137.83,11 - (55.00%),720 - (54.55%)
total,-,24120,36480,120,223,27,16080,30,13618.77,12763.77,29,2040
