operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1620,2280,11,23,1,1500,0,851.68,671.68,0 - (0.00)%,0 - (0.00)%
1,0,1440,2280,6,18,0,1140,0,519.46,294.46,0 - (0.00)%,0 - (0.00)%
2,1,2160,2280,7,14,2,1230,0,691.02,616.02,7 - (50.00)%,690 - (56.10)%
3,0,1080,2280,8,11,1,780,0,420.28,315.28,0 - (0.00)%,0 - (0.00)%
4,0,1260,2280,6,15,0,900,0,285.0,0,0 - (0.00)%,0 - (0.00)%
5,0,900,2280,6,9,0,660,0,310.88,220.88,0 - (0.00)%,0 - (0.00)%
6,1,1980,2280,7,15,1,1020,0,729.4,609.4,3 - (20.00)%,180 - (17.65)%
7,0,1800,2280,9,16,3,1200,0,686.11,551.11,0 - (0.00)%,0 - (0.00)%

mean,-,1530.0,2280.0,7.5,15.12,1.0,1053.75,0.0,561.73,409.85,5.0 - (35.0%),435.0 - (36.88%)
min,-,900,-,6,9,0,660,0,285.0,0.0,3 - (20.00%),180 - (17.65%)
25th percentile,-,1215.0,-,6.0,13.25,0.0,870.0,0.0,392.93,276.06,4.0 - (27.5%),307.5 - (27.26%)
75th percentile,-,1845.0,-,8.25,16.5,1.25,1207.5,0.0,700.62,611.05,6.0 - (42.5%),562.5 - (46.49%)
max,-,2160,-,11,23,3,1500,0,851.68,671.68,7 - (50.00%),690 - (56.10%)
total,-,12240,18240,60,121,8,8430,0,4493.83,3278.83,10,870
