operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,1,2160,2280,7,11,1,990,0,589.03,544.03,3 - (27.27)%,360 - (36.36)%
1,1,1980,2280,10,18,2,1230,0,1022.2,1007.2,5 - (27.78)%,360 - (29.27)%
2,1,1860,2280,9,19,0,1320,0,809.71,704.71,4 - (21.05)%,300 - (22.73)%
3,0,1620,2280,6,14,0,1230,0,780.48,630.48,0 - (0.00)%,0 - (0.00)%
4,0,1560,2280,7,17,0,1350,0,697.13,637.13,0 - (0.00)%,0 - (0.00)%
5,0,1380,2280,5,7,0,540,0,547.53,517.53,0 - (0.00)%,0 - (0.00)%
6,0,1140,2280,5,10,0,600,0,492.24,402.24,0 - (0.00)%,0 - (0.00)%
7,1,2040,2280,11,21,2,1530,0,895.61,745.61,16 - (76.19)%,1140 - (74.51)%
8,0,900,2280,10,21,3,1470,570,787.73,607.73,0 - (0.00)%,0 - (0.00)%
9,0,1740,2280,5,11,0,780,0,597.22,537.22,0 - (0.00)%,0 - (0.00)%
10,0,1800,2280,8,19,0,1380,0,1262.64,1232.64,0 - (0.00)%,0 - (0.00)%
11,0,1200,2280,9,19,0,1410,210,541.1,331.1,0 - (0.00)%,0 - (0.00)%
12,0,960,2280,6,10,0,720,0,409.68,304.68,0 - (0.00)%,0 - (0.00)%
13,0,1020,2280,7,15,0,900,0,1097.89,1052.89,0 - (0.00)%,0 - (0.00)%
14,0,1320,2280,5,13,0,990,0,466.83,421.83,0 - (0.00)%,0 - (0.00)%
15,0,1440,2280,10,20,0,1350,0,610.96,460.96,0 - (0.00)%,0 - (0.00)%

mean,-,1507.5,2280.0,7.5,15.31,0.5,1111.88,48.75,725.5,633.62,7.0 - (38.07%),540.0 - (40.72%)
min,-,900,-,5,7,0,540,0,409.68,304.68,3 - (21.05%),300 - (22.73%)
25th percentile,-,1185.0,-,5.75,11.0,0.0,870.0,0.0,545.92,451.18,3.75 - (25.72%),345.0 - (27.64%)
75th percentile,-,1815.0,-,9.25,19.0,0.25,1357.5,0.0,831.18,714.94,7.75 - (39.88%),555.0 - (45.9%)
max,-,2160,-,11,21,3,1530,570,1262.64,1232.64,16 - (76.19%),1140 - (74.51%)
total,-,24120,36480,120,245,8,17790,780,11607.980000000001,10137.98,28,2160
