operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,1,1980,2280,10,17,3,1230,0,808.27,733.27,3 - (17.65)%,180 - (14.63)%
1,0,1560,2280,10,21,0,1470,0,1125.54,1020.54,0 - (0.00)%,0 - (0.00)%
2,1,2160,2280,7,19,0,1140,0,788.97,683.97,13 - (68.42)%,780 - (68.42)%
3,0,1140,2280,5,11,0,780,0,598.55,568.55,0 - (0.00)%,0 - (0.00)%
4,0,1320,2280,8,15,0,1050,0,1025.23,1010.23,0 - (0.00)%,0 - (0.00)%
5,0,900,2280,10,16,1,1170,270,835.09,760.09,0 - (0.00)%,0 - (0.00)%
6,0,1020,2280,4,7,0,630,0,333.6,303.6,0 - (0.00)%,0 - (0.00)%
7,1,2040,2280,10,23,1,1440,0,1193.75,1118.75,13 - (56.52)%,780 - (54.17)%
8,0,960,2280,6,15,0,990,30,579.85,504.85,0 - (0.00)%,0 - (0.00)%
9,0,1620,2280,8,13,0,1020,0,422.03,362.03,0 - (0.00)%,0 - (0.00)%
10,0,1800,2280,7,13,3,1050,0,773.71,728.71,0 - (0.00)%,0 - (0.00)%
11,0,1740,2280,3,5,0,360,0,389.93,374.93,0 - (0.00)%,0 - (0.00)%
12,0,1380,2280,8,18,0,1380,0,1099.12,1024.12,0 - (0.00)%,0 - (0.00)%
13,0,1440,2280,8,18,0,1140,0,924.17,909.17,0 - (0.00)%,0 - (0.00)%
14,0,1200,2280,8,16,1,1200,0,1091.77,1031.77,0 - (0.00)%,0 - (0.00)%
15,1,1860,2280,8,18,1,1410,0,808.04,748.04,7 - (38.89)%,510 - (36.17)%

mean,-,1507.5,2280.0,7.5,15.31,0.62,1091.25,18.75,799.85,742.66,9.0 - (45.37%),562.5 - (43.35%)
min,-,900,-,3,5,0,360,0,333.6,303.6,3 - (17.65%),180 - (14.63%)
25th percentile,-,1185.0,-,6.75,13.0,0.0,1012.5,0.0,593.88,552.62,6.0 - (33.58%),427.5 - (30.79%)
75th percentile,-,1815.0,-,8.5,18.0,1.0,1267.5,0.0,1041.86,1012.81,13.0 - (59.5%),780.0 - (57.73%)
max,-,2160,-,10,23,3,1470,270,1193.75,1118.75,13 - (68.42%),780 - (68.42%)
total,-,24120,36480,120,245,10,17460,300,12797.619999999999,11882.619999999999,36,2250
