operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1560,2280,4,7,0,660,0,495.27,480.27,0 - (0.00)%,0 - (0.00)%
1,0,900,2280,8,24,0,1650,750,621.82,471.82,0 - (0.00)%,0 - (0.00)%
2,0,1320,2280,9,19,0,1410,90,907.46,862.46,0 - (0.00)%,0 - (0.00)%
3,0,960,2280,8,17,0,1320,360,925.73,835.73,0 - (0.00)%,0 - (0.00)%
4,0,1020,2280,6,13,0,1080,60,700.41,655.41,0 - (0.00)%,0 - (0.00)%
5,1,1980,2280,10,21,2,1380,0,962.63,932.63,10 - (47.62)%,660 - (47.83)%
6,0,1800,2280,10,19,0,1560,0,565.01,490.01,0 - (0.00)%,0 - (0.00)%
7,1,2040,2280,9,17,0,1020,0,863.65,833.65,6 - (35.29)%,360 - (35.29)%
8,1,2160,2280,8,18,0,1320,0,810.39,750.39,9 - (50.00)%,720 - (54.55)%
9,0,1740,2280,8,18,0,1260,0,579.8,519.8,0 - (0.00)%,0 - (0.00)%
10,0,1620,2280,6,14,0,960,0,922.21,847.21,0 - (0.00)%,0 - (0.00)%
11,1,1860,2280,10,19,0,1350,0,759.64,714.64,8 - (42.11)%,630 - (46.67)%
12,0,1200,2280,10,16,0,1290,90,545.45,470.45,0 - (0.00)%,0 - (0.00)%
13,0,1140,2280,2,4,0,360,0,312.9,282.9,0 - (0.00)%,0 - (0.00)%
14,0,1440,2280,4,7,0,420,0,150.0,0,0 - (0.00)%,0 - (0.00)%
15,0,1380,2280,8,14,0,1020,0,579.77,489.77,0 - (0.00)%,0 - (0.00)%

mean,-,1507.5,2280.0,7.5,15.44,0.12,1128.75,84.38,668.88,602.32,8.25 - (43.75%),592.5 - (46.09%)
min,-,900,-,2,4,0,360,0,150.0,0.0,6 - (35.29%),360 - (35.29%)
25th percentile,-,1185.0,-,6.0,13.75,0.0,1005.0,0.0,560.12,478.16,7.5 - (40.4%),562.5 - (43.82%)
75th percentile,-,1815.0,-,9.25,19.0,0.0,1357.5,67.5,874.6,834.17,9.25 - (48.22%),675.0 - (49.51%)
max,-,2160,-,10,24,2,1650,750,962.63,932.63,10 - (50.00%),720 - (54.55%)
total,-,24120,36480,120,247,2,18060,1350,10702.14,9637.14,33,2370
