operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1080,2280,8,13,4,930,0,472.24,397.24,0 - (0.00)%,0 - (0.00)%
1,0,1620,2280,6,13,0,900,0,366.52,291.52,0 - (0.00)%,0 - (0.00)%
2,0,1800,2280,12,19,4,1320,0,511.0,316.0,0 - (0.00)%,0 - (0.00)%
3,1,1980,2280,7,17,4,1110,0,608.39,458.39,5 - (29.41)%,300 - (27.03)%
4,0,1260,2280,8,15,0,1050,0,594.0,504.0,0 - (0.00)%,0 - (0.00)%
5,0,900,2280,4,9,0,540,0,291.82,231.82,0 - (0.00)%,0 - (0.00)%
6,1,2160,2280,7,16,1,1260,0,452.64,362.64,7 - (43.75)%,630 - (50.00)%
7,0,1440,2280,8,16,1,1050,0,565.1,505.1,0 - (0.00)%,0 - (0.00)%

mean,-,1530.0,2280.0,7.5,14.75,1.75,1020.0,0.0,482.71,383.34,6.0 - (36.58%),465.0 - (38.52%)
min,-,900,-,4,9,0,540,0,291.82,231.82,5 - (29.41%),300 - (27.03%)
25th percentile,-,1215.0,-,6.75,13.0,0.0,922.5,0.0,431.11,309.88,5.5 - (32.99%),382.5 - (32.77%)
75th percentile,-,1845.0,-,8.0,16.25,4.0,1147.5,0.0,572.33,469.79,6.5 - (40.16%),547.5 - (44.26%)
max,-,2160,-,12,19,4,1320,0,608.39,505.1,7 - (43.75%),630 - (50.00%)
total,-,12240,18240,60,118,14,8160,0,3861.71,3066.71,12,930
