operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1620,2280,7,12,0,870,0,409.61,334.61,0 - (0.00)%,0 - (0.00)%
1,0,1320,2280,4,12,0,810,0,864.52,789.52,0 - (0.00)%,0 - (0.00)%
2,0,960,2280,8,14,0,960,0,672.41,642.41,0 - (0.00)%,0 - (0.00)%
3,0,1380,2280,6,14,0,960,0,953.85,893.85,0 - (0.00)%,0 - (0.00)%
4,0,1740,2280,5,9,2,600,0,764.23,719.23,0 - (0.00)%,0 - (0.00)%
5,1,1980,2280,9,19,1,1350,0,869.97,809.97,7 - (36.84)%,630 - (46.67)%
6,0,1200,2280,4,6,0,540,0,392.62,332.62,0 - (0.00)%,0 - (0.00)%
7,1,1860,2280,12,23,2,1770,0,1101.39,996.39,14 - (60.87)%,1110 - (62.71)%
8,0,1140,2280,8,20,1,1350,210,824.81,719.81,0 - (0.00)%,0 - (0.00)%
9,0,1020,2280,8,16,0,1350,330,699.52,609.52,0 - (0.00)%,0 - (0.00)%
10,0,900,2280,5,10,0,780,0,894.56,849.56,0 - (0.00)%,0 - (0.00)%
11,1,2040,2280,8,16,3,1140,0,1273.28,1258.28,8 - (50.00)%,600 - (52.63)%
12,1,2160,2280,11,21,3,1410,0,698.16,533.16,10 - (47.62)%,720 - (51.06)%
13,0,1560,2280,6,13,0,840,0,517.95,457.95,0 - (0.00)%,0 - (0.00)%
14,0,1440,2280,11,22,1,1350,0,664.86,484.86,0 - (0.00)%,0 - (0.00)%
15,0,1800,2280,8,17,0,1110,0,850.13,775.13,0 - (0.00)%,0 - (0.00)%

mean,-,1507.5,2280.0,7.5,15.25,0.81,1074.38,33.75,778.24,700.43,9.75 - (48.83%),765.0 - (53.27%)
min,-,900,-,4,6,0,540,0,392.62,332.62,7 - (36.84%),600 - (46.67%)
25th percentile,-,1185.0,-,5.75,12.0,0.0,832.5,0.0,670.52,521.08,7.75 - (44.92%),622.5 - (49.96%)
75th percentile,-,1815.0,-,8.25,19.25,1.25,1350.0,0.0,876.12,819.87,11.0 - (52.72%),817.5 - (55.15%)
max,-,2160,-,12,23,3,1770,330,1273.28,1258.28,14 - (60.87%),1110 - (62.71%)
total,-,24120,36480,120,244,13,17190,540,12451.869999999999,11206.869999999999,39,3060
