operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1260,2280,7,15,1,990,0,491.7,386.7,0 - (0.00)%,0 - (0.00)%
1,0,900,2280,6,10,1,750,0,314.56,239.56,0 - (0.00)%,0 - (0.00)%
2,0,1620,2280,8,15,2,1050,0,557.49,467.49,0 - (0.00)%,0 - (0.00)%
3,1,1980,2280,10,19,1,1350,0,617.38,437.38,10 - (52.63)%,720 - (53.33)%
4,0,1440,2280,7,17,1,1230,0,498.89,408.89,0 - (0.00)%,0 - (0.00)%
5,1,2160,2280,7,14,0,840,0,560.94,530.94,6 - (42.86)%,360 - (42.86)%
6,0,1080,2280,8,13,3,900,0,446.65,341.65,0 - (0.00)%,0 - (0.00)%
7,0,1800,2280,7,17,1,1230,0,518.11,368.11,0 - (0.00)%,0 - (0.00)%

mean,-,1530.0,2280.0,7.5,15.0,1.25,1042.5,0.0,500.72,397.59,8.0 - (47.75%),540.0 - (48.09%)
min,-,900,-,6,10,0,750,0,314.56,239.56,6 - (42.86%),360 - (42.86%)
25th percentile,-,1215.0,-,7.0,13.75,1.0,885.0,0.0,480.44,361.5,7.0 - (45.3%),450.0 - (45.48%)
75th percentile,-,1845.0,-,8.0,17.0,1.25,1230.0,0.0,558.35,444.91,9.0 - (50.19%),630.0 - (50.71%)
max,-,2160,-,10,19,3,1350,0,617.38,530.94,10 - (52.63%),720 - (53.33%)
total,-,12240,18240,60,120,10,8340,0,4005.72,3180.7200000000003,16,1080
