operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1440,2280,8,15,0,1020,0,886.4,811.4,0 - (0.00)%,0 - (0.00)%
1,0,1380,2280,7,17,0,1170,0,575.14,440.14,0 - (0.00)%,0 - (0.00)%
2,1,1860,2280,8,14,1,1110,0,842.32,767.32,7 - (50.00)%,660 - (59.46)%
3,0,1200,2280,8,18,0,1170,0,786.78,666.78,0 - (0.00)%,0 - (0.00)%
4,0,960,2280,5,11,0,750,0,422.34,347.34,0 - (0.00)%,0 - (0.00)%
5,0,1140,2280,9,18,0,1140,0,549.31,414.31,0 - (0.00)%,0 - (0.00)%
6,0,1560,2280,7,17,0,1200,0,673.78,553.78,0 - (0.00)%,0 - (0.00)%
7,0,1800,2280,9,18,0,1440,0,1078.8,1033.8,0 - (0.00)%,0 - (0.00)%
8,0,1620,2280,6,13,0,870,0,374.86,269.86,0 - (0.00)%,0 - (0.00)%
9,1,1980,2280,8,12,0,1020,0,979.74,949.74,5 - (41.67)%,420 - (41.18)%
10,1,2040,2280,10,17,4,1020,0,1084.45,934.45,7 - (41.18)%,420 - (41.18)%
11,0,900,2280,8,17,0,1110,210,582.85,432.85,0 - (0.00)%,0 - (0.00)%
12,0,1740,2280,7,17,2,1440,0,1038.08,1023.08,0 - (0.00)%,0 - (0.00)%
13,0,1020,2280,7,13,0,1020,0,533.56,473.56,0 - (0.00)%,0 - (0.00)%
14,0,1320,2280,8,21,0,1260,0,1011.16,906.16,0 - (0.00)%,0 - (0.00)%
15,1,2160,2280,5,12,0,1020,0,976.38,901.38,5 - (41.67)%,450 - (44.12)%

mean,-,1507.5,2280.0,7.5,15.62,0.44,1110.0,13.12,774.75,682.87,6.0 - (43.63%),487.5 - (46.48%)
min,-,900,-,5,11,0,750,0,374.86,269.86,5 - (41.18%),420 - (41.18%)
25th percentile,-,1185.0,-,7.0,13.0,0.0,1020.0,0.0,568.68,438.32,5.0 - (41.55%),420.0 - (41.18%)
75th percentile,-,1815.0,-,8.0,17.25,0.0,1177.5,0.0,987.6,913.23,7.0 - (43.75%),502.5 - (47.96%)
max,-,2160,-,10,21,4,1440,210,1084.45,1033.8,7 - (50.00%),660 - (59.46%)
total,-,24120,36480,120,250,7,17760,210,12395.95,10925.95,24,1950
