operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,1,1980,2280,9,16,1,1020,0,560.7,455.7,14 - (87.50)%,900 - (88.24)%
1,0,1800,2280,7,17,1,1140,0,649.27,514.27,0 - (0.00)%,0 - (0.00)%
2,0,1260,2280,8,15,1,1200,0,337.41,97.41,0 - (0.00)%,0 - (0.00)%
3,0,1440,2280,7,15,0,1110,0,581.0,446.0,0 - (0.00)%,0 - (0.00)%
4,0,1620,2280,5,5,2,300,0,120.0,0,0 - (0.00)%,0 - (0.00)%
5,0,1080,2280,5,16,0,1080,0,492.8,327.8,0 - (0.00)%,0 - (0.00)%
6,0,900,2280,11,19,3,1140,240,517.96,337.96,0 - (0.00)%,0 - (0.00)%
7,1,2160,2280,8,16,2,1350,0,577.79,442.79,5 - (31.25)%,450 - (33.33)%

mean,-,1530.0,2280.0,7.5,14.88,1.25,1042.5,30.0,479.62,327.74,9.5 - (59.38%),675.0 - (60.78%)
min,-,900,-,5,5,0,300,0,120.0,0.0,5 - (31.25%),450 - (33.33%)
25th percentile,-,1215.0,-,6.5,15.0,0.75,1065.0,0.0,453.95,270.2,7.25 - (45.31%),562.5 - (47.06%)
75th percentile,-,1845.0,-,8.25,16.25,2.0,1155.0,0.0,578.59,448.42,11.75 - (73.44%),787.5 - (74.51%)
max,-,2160,-,11,19,3,1350,240,649.27,514.27,14 - (87.50%),900 - (88.24%)
total,-,12240,18240,60,119,10,8340,240,3836.9300000000003,2621.9300000000003,19,1350
