operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1080,2280,8,15,2,990,0,474.82,384.82,0 - (0.00)%,0 - (0.00)%
1,0,1800,2280,8,15,3,1110,0,535.32,445.32,0 - (0.00)%,0 - (0.00)%
2,0,1260,2280,5,10,0,840,0,314.66,239.66,0 - (0.00)%,0 - (0.00)%
3,1,2160,2280,9,18,3,1140,0,686.3,626.3,10 - (55.56)%,660 - (57.89)%
4,0,1620,2280,8,16,2,1020,0,564.29,444.29,0 - (0.00)%,0 - (0.00)%
5,0,1440,2280,7,16,1,1050,0,521.66,491.66,0 - (0.00)%,0 - (0.00)%
6,1,1980,2280,9,16,4,990,0,602.41,467.41,11 - (68.75)%,660 - (66.67)%
7,0,900,2280,6,14,0,930,30,682.72,637.72,0 - (0.00)%,0 - (0.00)%

mean,-,1530.0,2280.0,7.5,15.0,1.88,1008.75,3.75,547.77,467.15,10.5 - (62.16%),660.0 - (62.28%)
min,-,900,-,5,10,0,840,0,314.66,239.66,10 - (55.56%),660 - (57.89%)
25th percentile,-,1215.0,-,6.75,14.75,0.75,975.0,0.0,509.95,429.42,10.25 - (58.86%),660.0 - (60.08%)
75th percentile,-,1845.0,-,8.25,16.0,3.0,1065.0,0.0,622.49,525.32,10.75 - (65.45%),660.0 - (64.47%)
max,-,2160,-,9,18,4,1140,30,686.3,637.72,11 - (68.75%),660 - (66.67%)
total,-,12240,18240,60,120,15,8070,30,4382.18,3737.1800000000003,21,1320
