operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1620,2280,5,12,0,780,0,718.69,703.69,0 - (0.00)%,0 - (0.00)%
1,0,1260,2280,7,18,1,1230,0,883.53,718.53,0 - (0.00)%,0 - (0.00)%
2,0,1080,2280,7,13,1,870,0,670.21,625.21,0 - (0.00)%,0 - (0.00)%
3,0,1800,2280,6,13,0,930,0,336.32,201.32,0 - (0.00)%,0 - (0.00)%
4,0,900,2280,6,12,1,990,90,614.4,554.4,0 - (0.00)%,0 - (0.00)%
5,1,1980,2280,11,18,2,1350,0,656.28,566.28,10 - (55.56)%,720 - (53.33)%
6,0,1440,2280,9,17,1,1200,0,538.9,343.9,0 - (0.00)%,0 - (0.00)%
7,1,2160,2280,9,18,1,1230,0,1000.29,910.29,6 - (33.33)%,360 - (29.27)%

mean,-,1530.0,2280.0,7.5,15.12,0.88,1072.5,11.25,677.33,577.95,8.0 - (44.45%),540.0 - (41.3%)
min,-,900,-,5,12,0,780,0,336.32,201.32,6 - (33.33%),360 - (29.27%)
25th percentile,-,1215.0,-,6.0,12.75,0.75,915.0,0.0,595.52,501.78,7.0 - (38.89%),450.0 - (35.28%)
75th percentile,-,1845.0,-,9.0,18.0,1.0,1230.0,0.0,759.9,707.4,9.0 - (50.0%),630.0 - (47.32%)
max,-,2160,-,11,18,2,1350,90,1000.29,910.29,10 - (55.56%),720 - (53.33%)
total,-,12240,18240,60,121,7,8580,90,5418.62,4623.62,16,1080
