operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,1,2160,2280,9,19,0,1620,0,819.27,804.27,13 - (68.42)%,1140 - (70.37)%
1,0,960,2280,10,19,5,1350,390,691.22,571.22,0 - (0.00)%,0 - (0.00)%
2,0,1440,2280,8,12,2,900,0,939.87,894.87,0 - (0.00)%,0 - (0.00)%
3,0,1380,2280,5,9,0,720,0,454.81,409.81,0 - (0.00)%,0 - (0.00)%
4,0,1020,2280,8,13,3,960,0,635.11,635.11,0 - (0.00)%,0 - (0.00)%
5,1,2040,2280,8,15,0,990,0,864.0,834.0,11 - (73.33)%,750 - (75.76)%
6,1,1860,2280,8,12,4,900,0,1110.38,1080.38,3 - (25.00)%,180 - (20.00)%
7,0,1140,2280,7,12,1,840,0,693.02,678.02,0 - (0.00)%,0 - (0.00)%
8,0,1740,2280,8,16,0,1440,0,779.78,719.78,0 - (0.00)%,0 - (0.00)%
9,0,1200,2280,4,7,0,600,0,473.63,443.63,0 - (0.00)%,0 - (0.00)%
10,0,1620,2280,8,12,0,840,0,691.17,661.17,0 - (0.00)%,0 - (0.00)%
11,0,1800,2280,7,18,0,1260,0,707.81,632.81,0 - (0.00)%,0 - (0.00)%
12,0,1320,2280,9,18,2,1260,0,1158.06,1083.06,0 - (0.00)%,0 - (0.00)%
13,1,1980,2280,8,15,2,1170,0,764.08,719.08,6 - (40.00)%,360 - (30.77)%
14,0,900,2280,7,12,4,810,0,1097.74,1082.74,0 - (0.00)%,0 - (0.00)%
15,0,1560,2280,6,10,0,660,0,927.9,867.9,0 - (0.00)%,0 - (0.00)%

mean,-,1507.5,2280.0,7.5,13.69,1.44,1020.0,24.38,800.49,757.37,8.25 - (51.69%),607.5 - (49.22%)
min,-,900,-,4,7,0,600,0,454.81,409.81,3 - (25.00%),180 - (20.00%)
25th percentile,-,1185.0,-,7.0,12.0,0.0,832.5,0.0,691.21,634.54,5.25 - (36.25%),315.0 - (28.08%)
75th percentile,-,1815.0,-,8.0,16.5,2.25,1260.0,0.0,930.89,874.64,11.5 - (69.65%),847.5 - (71.72%)
max,-,2160,-,10,19,5,1620,390,1158.06,1083.06,13 - (73.33%),1140 - (75.76%)
total,-,24120,36480,120,219,23,16320,390,12807.849999999999,12117.849999999999,33,2430
