operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,960,2280,7,14,3,990,30,874.19,874.19,0 - (0.00)%,0 - (0.00)%
1,0,1140,2280,5,8,0,480,0,727.45,697.45,0 - (0.00)%,0 - (0.00)%
2,0,1440,2280,11,21,4,1380,0,815.41,725.41,0 - (0.00)%,0 - (0.00)%
3,0,1800,2280,3,6,0,420,0,566.13,521.13,0 - (0.00)%,0 - (0.00)%
4,1,2160,2280,8,16,0,1170,0,494.25,374.25,8 - (50.00)%,600 - (51.28)%
5,0,1560,2280,8,17,0,1230,0,767.18,692.18,0 - (0.00)%,0 - (0.00)%
6,0,1320,2280,9,16,1,990,0,560.14,470.14,0 - (0.00)%,0 - (0.00)%
7,1,2040,2280,11,23,2,1710,0,841.66,706.66,11 - (47.83)%,750 - (43.86)%
8,1,1980,2280,8,14,4,1260,0,726.82,711.82,5 - (35.71)%,510 - (40.48)%
9,1,1860,2280,8,17,0,1200,0,810.71,735.71,8 - (47.06)%,510 - (42.50)%
10,0,1200,2280,6,18,0,1140,0,528.03,393.03,0 - (0.00)%,0 - (0.00)%
11,0,1740,2280,7,14,0,1020,0,551.21,431.21,0 - (0.00)%,0 - (0.00)%
12,0,900,2280,8,18,0,1230,330,1012.21,937.21,0 - (0.00)%,0 - (0.00)%
13,0,1020,2280,9,20,0,1350,330,966.96,846.96,0 - (0.00)%,0 - (0.00)%
14,0,1620,2280,5,8,0,660,0,602.16,527.16,0 - (0.00)%,0 - (0.00)%
15,0,1380,2280,7,15,0,900,0,840.29,720.29,0 - (0.00)%,0 - (0.00)%

mean,-,1507.5,2280.0,7.5,15.31,0.88,1070.62,43.12,730.3,647.8,8.0 - (45.15%),592.5 - (44.53%)
min,-,900,-,3,6,0,420,0,494.25,374.25,5 - (35.71%),510 - (40.48%)
25th percentile,-,1185.0,-,6.75,14.0,0.0,967.5,0.0,564.63,508.38,7.25 - (44.22%),510.0 - (42.0%)
75th percentile,-,1815.0,-,8.25,18.0,1.25,1237.5,0.0,840.63,727.98,8.75 - (48.37%),637.5 - (45.72%)
max,-,2160,-,11,23,4,1710,330,1012.21,937.21,11 - (50.00%),750 - (51.28%)
total,-,24120,36480,120,245,14,17130,690,11684.800000000001,10364.8,32,2370
