operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1020,2280,8,15,0,1020,0,529.61,424.61,0 - (0.00)%,0 - (0.00)%
1,1,1860,2280,10,13,5,960,0,904.03,769.03,5 - (38.46)%,360 - (37.50)%
2,0,1620,2280,9,21,0,1350,0,942.9,837.9,0 - (0.00)%,0 - (0.00)%
3,0,1440,2280,7,15,0,1170,0,836.19,791.19,0 - (0.00)%,0 - (0.00)%
4,0,960,2280,8,11,0,840,0,501.45,456.45,0 - (0.00)%,0 - (0.00)%
5,0,900,2280,4,14,0,900,0,1313.72,1178.72,0 - (0.00)%,0 - (0.00)%
6,0,1140,2280,6,17,0,1140,0,648.39,573.39,0 - (0.00)%,0 - (0.00)%
7,0,1740,2280,5,9,0,660,0,788.76,713.76,0 - (0.00)%,0 - (0.00)%
8,0,1200,2280,10,19,2,1200,0,855.97,705.97,0 - (0.00)%,0 - (0.00)%
9,0,1800,2280,10,19,4,1350,0,542.6,407.6,0 - (0.00)%,0 - (0.00)%
10,0,1560,2280,7,15,0,1080,0,1064.6,1049.6,0 - (0.00)%,0 - (0.00)%
11,0,1380,2280,5,10,0,720,0,942.74,882.74,0 - (0.00)%,0 - (0.00)%
12,0,1320,2280,6,12,0,870,0,893.1,833.1,0 - (0.00)%,0 - (0.00)%
13,1,2160,2280,10,20,0,1530,0,707.18,527.18,12 - (60.00)%,870 - (56.86)%
14,1,1980,2280,6,14,0,900,0,1227.47,1227.47,0 - (0.00)%,0 - (0.00)%
15,1,2040,2280,9,20,2,1560,0,593.15,413.15,9 - (45.00)%,780 - (50.00)%

mean,-,1507.5,2280.0,7.5,15.25,0.81,1078.12,0.0,830.74,736.99,6.5 - (35.87%),502.5 - (36.09%)
min,-,900,-,4,9,0,660,0,501.45,407.6,5 - (38.46%),360 - (37.50%)
25th percentile,-,1185.0,-,6.0,12.75,0.0,892.5,0.0,634.58,509.5,7.0 - (41.73%),570.0 - (43.75%)
75th percentile,-,1815.0,-,9.25,19.0,0.5,1237.5,0.0,942.78,849.11,10.5 - (52.5%),825.0 - (53.43%)
max,-,2160,-,10,21,5,1560,0,1313.72,1227.47,12 - (60.00%),870 - (56.86%)
total,-,24120,36480,120,244,13,17250,0,13291.86,11791.86,26,2010
