operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1440,2280,9,15,1,960,0,709.44,649.44,0 - (0.00)%,0 - (0.00)%
1,1,1860,2280,11,19,5,1260,0,778.02,598.02,9 - (47.37)%,540 - (42.86)%
2,0,1740,2280,6,13,1,1020,0,710.28,635.28,0 - (0.00)%,0 - (0.00)%
3,0,1380,2280,7,10,0,660,0,480.51,405.51,0 - (0.00)%,0 - (0.00)%
4,0,1800,2280,10,19,6,1350,0,938.32,848.32,0 - (0.00)%,0 - (0.00)%
5,0,1140,2280,8,17,0,1140,0,693.86,603.86,0 - (0.00)%,0 - (0.00)%
6,1,2160,2280,8,13,1,900,0,747.14,657.14,7 - (53.85)%,420 - (46.67)%
7,0,1620,2280,7,16,0,1170,0,1457.43,1367.43,0 - (0.00)%,0 - (0.00)%
8,0,900,2280,8,14,1,1200,300,735.69,675.69,0 - (0.00)%,0 - (0.00)%
9,1,1980,2280,9,22,0,1560,0,740.03,560.03,13 - (59.09)%,960 - (61.54)%
10,1,2040,2280,10,20,4,1230,0,676.9,541.9,12 - (60.00)%,720 - (58.54)%
11,0,1320,2280,4,7,0,600,0,800.23,800.23,0 - (0.00)%,0 - (0.00)%
12,0,960,2280,3,4,0,300,0,348.45,333.45,0 - (0.00)%,0 - (0.00)%
13,0,1560,2280,6,13,0,1170,0,1654.54,1594.54,0 - (0.00)%,0 - (0.00)%
14,0,1020,2280,7,15,1,1170,150,666.92,546.92,0 - (0.00)%,0 - (0.00)%
15,0,1200,2280,7,20,0,1200,0,815.48,680.48,0 - (0.00)%,0 - (0.00)%

mean,-,1507.5,2280.0,7.5,14.81,1.25,1055.62,28.12,809.58,718.64,10.25 - (55.08%),660.0 - (52.4%)
min,-,900,-,3,4,0,300,0,348.45,333.45,7 - (47.37%),420 - (42.86%)
25th percentile,-,1185.0,-,6.75,13.0,0.0,945.0,0.0,689.62,556.75,8.5 - (52.23%),510.0 - (45.72%)
75th percentile,-,1815.0,-,9.0,19.0,1.0,1207.5,0.0,804.04,710.42,12.25 - (59.32%),780.0 - (59.29%)
max,-,2160,-,11,22,6,1560,300,1654.54,1594.54,13 - (60.00%),960 - (61.54%)
total,-,24120,36480,120,237,20,16890,450,12953.24,11498.240000000002,41,2640
