operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,1,1980,2280,10,20,4,1320,0,721.45,586.45,14 - (70.00)%,840 - (63.64)%
1,0,1260,2280,10,22,2,1440,180,696.69,471.69,0 - (0.00)%,0 - (0.00)%
2,0,1800,2280,8,15,1,1020,0,481.87,376.87,0 - (0.00)%,0 - (0.00)%
3,1,2160,2280,6,15,0,990,0,688.27,658.27,4 - (26.67)%,330 - (33.33)%
4,0,1440,2280,8,16,2,1110,0,690.63,600.63,0 - (0.00)%,0 - (0.00)%
5,0,900,2280,4,7,0,510,0,207.89,102.89,0 - (0.00)%,0 - (0.00)%
6,0,1620,2280,9,16,1,1200,0,550.5,460.5,0 - (0.00)%,0 - (0.00)%
7,0,1080,2280,5,8,0,600,0,413.17,353.17,0 - (0.00)%,0 - (0.00)%

mean,-,1530.0,2280.0,7.5,14.88,1.25,1023.75,22.5,556.31,451.31,9.0 - (48.34%),585.0 - (48.48%)
min,-,900,-,4,7,0,510,0,207.89,102.89,4 - (26.67%),330 - (33.33%)
25th percentile,-,1215.0,-,5.75,13.25,0.0,892.5,0.0,464.7,370.94,6.5 - (37.5%),457.5 - (40.91%)
75th percentile,-,1845.0,-,9.25,17.0,2.0,1230.0,0.0,692.14,590.0,11.5 - (59.17%),712.5 - (56.06%)
max,-,2160,-,10,22,4,1440,180,721.45,658.27,14 - (70.00%),840 - (63.64%)
total,-,12240,18240,60,119,10,8190,180,4450.469999999999,3610.47,18,1170
