operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1260,2280,6,14,0,1140,0,495.17,360.17,0 - (0.00)%,0 - (0.00)%
1,0,1800,2280,7,15,0,1200,0,645.79,555.79,0 - (0.00)%,0 - (0.00)%
2,0,1440,2280,7,15,1,990,0,827.83,782.83,0 - (0.00)%,0 - (0.00)%
3,1,2160,2280,10,18,2,1200,0,806.72,701.72,7 - (38.89)%,420 - (35.00)%
4,0,1620,2280,9,18,1,1590,0,616.85,511.85,0 - (0.00)%,0 - (0.00)%
5,0,900,2280,4,9,0,750,0,244.68,184.68,0 - (0.00)%,0 - (0.00)%
6,1,1980,2280,9,18,1,1200,0,679.13,454.13,11 - (61.11)%,720 - (60.00)%
7,0,1080,2280,8,11,0,720,0,319.31,214.31,0 - (0.00)%,0 - (0.00)%

mean,-,1530.0,2280.0,7.5,14.75,0.62,1098.75,0.0,579.44,470.69,9.0 - (50.0%),570.0 - (47.5%)
min,-,900,-,4,9,0,720,0,244.68,184.68,7 - (38.89%),420 - (35.00%)
25th percentile,-,1215.0,-,6.75,13.25,0.0,930.0,0.0,451.21,323.71,8.0 - (44.44%),495.0 - (41.25%)
75th percentile,-,1845.0,-,9.0,18.0,1.0,1200.0,0.0,711.03,592.27,10.0 - (55.56%),645.0 - (53.75%)
max,-,2160,-,10,18,2,1590,0,827.83,782.83,11 - (61.11%),720 - (60.00%)
total,-,12240,18240,60,118,5,8790,0,4635.4800000000005,3765.4800000000005,18,1140
