operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,900,2280,9,19,0,1500,600,1004.31,929.31,0 - (0.00)%,0 - (0.00)%
1,0,1020,2280,7,14,1,1050,30,531.79,471.79,0 - (0.00)%,0 - (0.00)%
2,0,1800,2280,9,14,5,960,0,712.36,667.36,0 - (0.00)%,0 - (0.00)%
3,0,960,2280,7,12,1,810,0,725.92,695.92,0 - (0.00)%,0 - (0.00)%
4,1,2040,2280,7,16,1,1080,0,977.96,947.96,1 - (6.25)%,60 - (5.56)%
5,0,1620,2280,5,10,0,600,0,309.72,189.72,0 - (0.00)%,0 - (0.00)%
6,0,1740,2280,7,13,1,840,0,1170.29,1095.29,0 - (0.00)%,0 - (0.00)%
7,0,1380,2280,6,11,1,780,0,672.01,672.01,0 - (0.00)%,0 - (0.00)%
8,0,1140,2280,7,11,0,840,0,626.86,581.86,0 - (0.00)%,0 - (0.00)%
9,1,2160,2280,8,17,2,1170,0,858.94,738.94,13 - (76.47)%,870 - (74.36)%
10,0,1560,2280,14,17,13,1290,0,811.39,751.39,0 - (0.00)%,0 - (0.00)%
11,0,1440,2280,10,18,3,1230,0,971.92,911.92,0 - (0.00)%,0 - (0.00)%
12,0,1320,2280,6,8,0,540,0,443.96,323.96,0 - (0.00)%,0 - (0.00)%
13,0,1200,2280,5,11,0,720,0,365.97,230.97,0 - (0.00)%,0 - (0.00)%
14,1,1980,2280,5,12,1,930,0,726.76,681.76,0 - (0.00)%,0 - (0.00)%
15,1,1860,2280,8,19,1,1140,0,694.32,634.32,8 - (42.11)%,480 - (42.11)%

mean,-,1507.5,2280.0,7.5,13.88,1.88,967.5,39.38,725.28,657.78,5.5 - (31.21%),352.5 - (30.51%)
min,-,900,-,5,8,0,540,0,309.72,189.72,1 - (6.25%),60 - (5.56%)
25th percentile,-,1185.0,-,6.0,11.0,0.0,802.5,0.0,603.09,554.34,4.5 - (24.18%),270.0 - (23.84%)
75th percentile,-,1815.0,-,8.25,17.0,1.25,1147.5,0.0,887.18,791.52,10.5 - (59.29%),675.0 - (58.24%)
max,-,2160,-,14,19,13,1500,600,1170.29,1095.29,13 - (76.47%),870 - (74.36%)
total,-,24120,36480,120,222,30,15480,630,11604.48,10524.48,22,1410
