operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1800,2280,5,10,1,600,0,713.69,713.69,0 - (0.00)%,0 - (0.00)%
1,0,1320,2280,10,17,10,1110,0,866.54,776.54,0 - (0.00)%,0 - (0.00)%
2,1,2040,2280,8,13,6,1020,0,978.92,918.92,2 - (15.38)%,180 - (17.65)%
3,1,1860,2280,6,12,2,720,0,656.67,626.67,2 - (16.67)%,120 - (16.67)%
4,0,1200,2280,8,16,2,1050,0,1129.41,1129.41,0 - (0.00)%,0 - (0.00)%
5,1,2160,2280,7,12,3,870,0,493.86,373.86,6 - (50.00)%,420 - (48.28)%
6,0,1140,2280,13,18,12,1260,120,666.87,621.87,0 - (0.00)%,0 - (0.00)%
7,1,1980,2280,7,14,3,990,0,714.36,669.36,7 - (50.00)%,540 - (54.55)%
8,0,1560,2280,5,11,0,750,0,400.6,340.6,0 - (0.00)%,0 - (0.00)%
9,0,1440,2280,3,4,0,360,0,264.42,264.42,0 - (0.00)%,0 - (0.00)%
10,0,1620,2280,7,11,1,870,0,705.2,660.2,0 - (0.00)%,0 - (0.00)%
11,0,1740,2280,9,13,2,810,0,802.3,787.3,0 - (0.00)%,0 - (0.00)%
12,0,1020,2280,10,11,7,840,0,449.9,389.9,0 - (0.00)%,0 - (0.00)%
13,0,900,2280,6,10,6,720,0,575.91,575.91,0 - (0.00)%,0 - (0.00)%
14,0,960,2280,6,11,3,900,0,531.27,486.27,0 - (0.00)%,0 - (0.00)%
15,0,1380,2280,10,11,4,840,0,839.46,824.46,0 - (0.00)%,0 - (0.00)%

mean,-,1507.5,2280.0,7.5,12.12,3.88,856.88,7.5,674.34,634.96,4.25 - (33.01%),315.0 - (34.29%)
min,-,900,-,3,4,0,360,0,264.42,264.42,2 - (15.38%),120 - (16.67%)
25th percentile,-,1185.0,-,6.0,11.0,1.75,742.5,0.0,521.92,462.18,2.0 - (16.35%),165.0 - (17.4%)
75th percentile,-,1815.0,-,9.25,13.25,6.0,997.5,0.0,811.59,779.23,6.25 - (50.0%),450.0 - (49.85%)
max,-,2160,-,13,18,12,1260,120,1129.41,1129.41,7 - (50.00%),540 - (54.55%)
total,-,24120,36480,120,194,62,13710,120,10789.380000000001,10159.380000000001,17,1260
