operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1800,2280,9,17,0,1140,0,829.45,709.45,0 - (0.00)%,0 - (0.00)%
1,0,1020,2280,8,11,4,780,0,705.93,690.93,0 - (0.00)%,0 - (0.00)%
2,1,2040,2280,10,16,6,1230,0,1001.36,986.36,6 - (37.50)%,450 - (36.59)%
3,0,1740,2280,10,19,6,1200,0,780.24,615.24,0 - (0.00)%,0 - (0.00)%
4,0,1380,2280,5,12,0,840,0,783.07,723.07,0 - (0.00)%,0 - (0.00)%
5,0,1620,2280,4,6,2,450,0,334.3,319.3,0 - (0.00)%,0 - (0.00)%
6,1,1980,2280,10,18,2,1200,0,1079.27,1004.27,9 - (50.00)%,600 - (50.00)%
7,0,900,2280,5,8,0,540,0,889.0,889.0,0 - (0.00)%,0 - (0.00)%
8,0,1440,2280,10,17,3,1470,30,786.09,711.09,0 - (0.00)%,0 - (0.00)%
9,0,960,2280,4,6,0,480,0,547.39,547.39,0 - (0.00)%,0 - (0.00)%
10,0,1320,2280,9,14,4,1140,0,956.15,941.15,0 - (0.00)%,0 - (0.00)%
11,1,2160,2280,9,16,3,1200,0,518.48,353.48,8 - (50.00)%,720 - (60.00)%
12,0,1560,2280,5,10,1,600,0,413.75,263.75,0 - (0.00)%,0 - (0.00)%
13,0,1140,2280,7,16,0,1050,0,658.93,583.93,0 - (0.00)%,0 - (0.00)%
14,1,1860,2280,8,13,2,960,0,865.35,805.35,4 - (30.77)%,240 - (25.00)%
15,0,1200,2280,7,20,2,1290,90,1101.21,1041.21,0 - (0.00)%,0 - (0.00)%

mean,-,1507.5,2280.0,7.5,13.69,2.19,973.12,7.5,765.62,699.06,6.75 - (42.07%),502.5 - (42.9%)
min,-,900,-,4,6,0,450,0,334.3,263.75,4 - (30.77%),240 - (25.00%)
25th percentile,-,1185.0,-,5.0,10.75,0.0,735.0,0.0,631.04,574.79,5.5 - (35.82%),397.5 - (33.69%)
75th percentile,-,1815.0,-,9.25,17.0,3.25,1200.0,0.0,905.79,902.04,8.25 - (50.0%),630.0 - (52.5%)
max,-,2160,-,10,20,6,1470,90,1101.21,1041.21,9 - (50.00%),720 - (60.00%)
total,-,24120,36480,120,219,35,15570,120,12249.970000000001,11184.970000000001,27,2010
