operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,1,2040,2280,7,14,2,1140,0,720.97,690.97,4 - (28.57)%,360 - (31.58)%
1,0,1440,2280,4,9,0,870,0,556.22,541.22,0 - (0.00)%,0 - (0.00)%
2,0,1740,2280,7,12,0,930,0,725.54,680.54,0 - (0.00)%,0 - (0.00)%
3,1,1860,2280,10,13,4,840,0,1119.14,1074.14,6 - (46.15)%,420 - (50.00)%
4,0,960,2280,9,20,0,1440,480,670.28,535.28,0 - (0.00)%,0 - (0.00)%
5,0,1800,2280,8,20,0,1500,0,778.55,703.55,0 - (0.00)%,0 - (0.00)%
6,1,1980,2280,9,18,2,1290,0,798.51,723.51,10 - (55.56)%,780 - (60.47)%
7,0,1620,2280,11,21,0,1440,0,632.11,512.11,0 - (0.00)%,0 - (0.00)%
8,0,1380,2280,8,16,0,1080,0,648.65,513.65,0 - (0.00)%,0 - (0.00)%
9,0,1140,2280,4,9,0,600,0,452.36,422.36,0 - (0.00)%,0 - (0.00)%
10,0,1020,2280,8,19,0,1230,210,669.26,564.26,0 - (0.00)%,0 - (0.00)%
11,0,1200,2280,6,17,0,1080,0,546.07,366.07,0 - (0.00)%,0 - (0.00)%
12,1,2160,2280,8,17,0,1020,0,1066.15,1006.15,6 - (35.29)%,360 - (35.29)%
13,0,900,2280,6,12,0,810,0,469.02,364.02,0 - (0.00)%,0 - (0.00)%
14,0,1560,2280,10,21,0,1320,0,1108.48,973.48,0 - (0.00)%,0 - (0.00)%
15,0,1320,2280,5,15,0,900,0,601.47,571.47,0 - (0.00)%,0 - (0.00)%

mean,-,1507.5,2280.0,7.5,15.81,0.5,1093.12,43.12,722.67,640.17,6.5 - (41.39%),480.0 - (44.34%)
min,-,900,-,4,9,0,600,0,452.36,364.02,4 - (28.57%),360 - (31.58%)
25th percentile,-,1185.0,-,6.0,12.75,0.0,892.5,0.0,590.16,513.26,5.5 - (33.61%),360.0 - (34.36%)
75th percentile,-,1815.0,-,9.0,19.25,0.0,1297.5,0.0,783.54,708.54,7.0 - (48.5%),510.0 - (52.62%)
max,-,2160,-,11,21,4,1500,480,1119.14,1074.14,10 - (55.56%),780 - (60.47%)
total,-,24120,36480,120,253,8,17490,690,11562.779999999999,10242.779999999999,26,1920
