operator,skill,contract time,max time,assigned patients,total visits,not executed visits,workload,overtime,travel time,interm. travel time,overskill visits (%),overskill time (%)
0,0,1380,2280,6,16,0,1170,0,774.38,744.38,0 - (0.00)%,0 - (0.00)%
1,1,1980,2280,8,16,1,1110,0,937.63,907.63,9 - (56.25)%,630 - (56.76)%
2,0,960,2280,5,7,0,510,0,389.68,359.68,0 - (0.00)%,0 - (0.00)%
3,0,1200,2280,7,15,0,1050,0,961.6,961.6,0 - (0.00)%,0 - (0.00)%
4,0,1800,2280,7,12,0,810,0,1123.24,1108.24,0 - (0.00)%,0 - (0.00)%
5,0,1320,2280,7,19,0,1320,0,1211.34,1106.34,0 - (0.00)%,0 - (0.00)%
6,1,2040,2280,12,19,5,1350,0,782.82,737.82,7 - (36.84)%,570 - (42.22)%
7,0,1620,2280,6,11,2,780,0,714.67,639.67,0 - (0.00)%,0 - (0.00)%
8,1,2160,2280,10,19,0,1440,0,888.99,798.99,10 - (52.63)%,720 - (50.00)%
9,0,1440,2280,7,18,2,1170,0,823.62,658.62,0 - (0.00)%,0 - (0.00)%
10,0,1020,2280,8,16,0,1020,0,473.44,413.44,0 - (0.00)%,0 - (0.00)%
11,0,1560,2280,10,23,0,1560,0,923.13,878.13,0 - (0.00)%,0 - (0.00)%
12,0,1740,2280,6,12,0,960,0,734.62,719.62,0 - (0.00)%,0 - (0.00)%
13,0,900,2280,6,16,0,1170,270,555.74,435.74,0 - (0.00)%,0 - (0.00)%
14,0,1140,2280,4,9,0,630,0,799.38,724.38,0 - (0.00)%,0 - (0.00)%
15,1,1860,2280,11,23,1,1620,0,955.54,820.54,14 - (60.87)%,990 - (61.11)%

mean,-,1507.5,2280.0,7.5,15.69,0.69,1104.38,16.88,815.61,750.93,10.0 - (51.65%),727.5 - (52.52%)
min,-,900,-,4,7,0,510,0,389.68,359.68,7 - (36.84%),570 - (42.22%)
25th percentile,-,1185.0,-,6.0,12.0,0.0,922.5,0.0,729.63,653.88,8.5 - (48.68%),615.0 - (48.06%)
75th percentile,-,1815.0,-,8.5,19.0,1.0,1327.5,0.0,942.11,885.5,11.0 - (57.4%),787.5 - (57.85%)
max,-,2160,-,12,23,5,1620,270,1211.34,1108.24,14 - (60.87%),990 - (61.11%)
total,-,24120,36480,120,251,11,17670,270,13049.82,12014.82,40,2910
